Date,Open,High,Low,Close,TrndrUp,TrndrDn
2/6/1969,103.54,103.54,103.54,103.54,,104.54
2/7/1969,103.53,103.53,103.53,103.53,,104.54
2/11/1969,103.65,103.65,103.65,103.65,,104.54
2/12/1969,103.63,103.63,103.63,103.63,,104.54
2/13/1969,103.71,103.71,103.71,103.71,,104.54
2/14/1969,103.61,103.61,103.61,103.61,,104.54
2/17/1969,102.44,102.44,102.44,102.44,,104.54
2/18/1969,101.4,101.4,101.4,101.4,,104.54
2/19/1969,100.65,100.65,100.65,100.65,,104.54
2/20/1969,99.97,99.97,99.97,99.97,,104.54
2/24/1969,98.6,98.6,98.6,98.6,,104.54
2/25/1969,97.98,97.98,97.98,97.98,,103.96
2/26/1969,98.45,98.45,98.45,98.45,,103.55
2/27/1969,98.14,98.14,98.14,98.14,,103.09
2/28/1969,98.13,98.13,98.13,98.13,,103.01
3/3/1969,98.38,98.38,98.38,98.38,,103
3/4/1969,99.32,99.32,99.32,99.32,,103
3/5/1969,99.71,99.71,99.71,99.71,,103
3/6/1969,98.7,98.7,98.7,98.7,,103
3/7/1969,98.65,98.65,98.65,98.65,,103
3/10/1969,98.99,98.99,98.99,98.99,,103
3/11/1969,99.32,99.32,99.32,99.32,,103
3/12/1969,99.05,99.05,99.05,99.05,,102.91
3/13/1969,98.39,98.39,98.39,98.39,,102.62
3/14/1969,98,98,98,98,,102.28
3/17/1969,98.25,98.25,98.25,98.25,,101.35
3/18/1969,98.49,98.49,98.49,98.49,,101.35
3/19/1969,99.21,99.21,99.21,99.21,,101.35
3/20/1969,99.84,99.84,99.84,99.84,,101.35
3/21/1969,99.63,99.63,99.63,99.63,,101.35
3/24/1969,99.5,99.5,99.5,99.5,,101.35
3/25/1969,99.66,99.66,99.66,99.66,,101.35
3/26/1969,100.39,100.39,100.39,100.39,,101.35
3/27/1969,101.1,101.1,101.1,101.1,,101.35
3/28/1969,101.51,101.51,101.51,101.51,98.49,
4/1/1969,101.42,101.42,101.42,101.42,98.61,
4/2/1969,100.78,100.78,100.78,100.78,98.61,
4/3/1969,100.68,100.68,100.68,100.68,98.61,
4/7/1969,99.89,99.89,99.89,99.89,98.61,
4/8/1969,100.14,100.14,100.14,100.14,98.61,
4/9/1969,101.02,101.02,101.02,101.02,98.61,
4/10/1969,101.55,101.55,101.55,101.55,98.61,
4/11/1969,101.65,101.65,101.65,101.65,98.61,
4/14/1969,101.57,101.57,101.57,101.57,98.61,
4/15/1969,101.53,101.53,101.53,101.53,98.61,
4/16/1969,100.63,100.63,100.63,100.63,98.61,
4/17/1969,100.78,100.78,100.78,100.78,98.61,
4/18/1969,101.24,101.24,101.24,101.24,98.61,
4/21/1969,100.56,100.56,100.56,100.56,98.61,
4/22/1969,100.78,100.78,100.78,100.78,98.61,
4/23/1969,100.8,100.8,100.8,100.8,98.61,
4/24/1969,101.27,101.27,101.27,101.27,98.61,
4/25/1969,101.72,101.72,101.72,101.72,98.61,
4/28/1969,102.03,102.03,102.03,102.03,98.61,
4/29/1969,102.79,102.79,102.79,102.79,98.93,
4/30/1969,103.69,103.69,103.69,103.69,99.53,
5/1/1969,103.51,103.51,103.51,103.51,99.83,
5/2/1969,104,104,104,104,100.3,
5/5/1969,104.37,104.37,104.37,104.37,100.82,
5/6/1969,104.86,104.86,104.86,104.86,101.44,
5/7/1969,104.67,104.67,104.67,104.67,101.85,
5/8/1969,105.1,105.1,105.1,105.1,102.23,
5/9/1969,105.05,105.05,105.05,105.05,102.23,
5/12/1969,104.89,104.89,104.89,104.89,102.31,
5/13/1969,105.34,105.34,105.34,105.34,102.52,
5/14/1969,106.16,106.16,106.16,106.16,102.91,
5/15/1969,105.85,105.85,105.85,105.85,103.04,
5/16/1969,105.94,105.94,105.94,105.94,103.05,
5/19/1969,104.97,104.97,104.97,104.97,103.05,
5/20/1969,104.04,104.04,104.04,104.04,103.05,
5/21/1969,104.47,104.47,104.47,104.47,103.05,
5/22/1969,104.6,104.6,104.6,104.6,103.05,
5/23/1969,104.59,104.59,104.59,104.59,103.05,
5/26/1969,104.36,104.36,104.36,104.36,103.05,
5/27/1969,103.57,103.57,103.57,103.57,103.05,
5/28/1969,103.26,103.26,103.26,103.26,103.05,
5/29/1969,103.46,103.46,103.46,103.46,103.05,
6/2/1969,102.94,102.94,102.94,102.94,,106.63
6/3/1969,102.63,102.63,102.63,102.63,,106.27
6/4/1969,102.59,102.59,102.59,102.59,,106.21
6/5/1969,102.76,102.76,102.76,102.76,,105.99
6/6/1969,102.12,102.12,102.12,102.12,,105.8
6/9/1969,101.2,101.2,101.2,101.2,,105.46
6/10/1969,100.42,100.42,100.42,100.42,,104.67
6/11/1969,99.05,99.05,99.05,99.05,,104.42
6/12/1969,98.26,98.26,98.26,98.26,,103.65
6/13/1969,98.65,98.65,98.65,98.65,,103.16
6/16/1969,98.32,98.32,98.32,98.32,,102.58
6/17/1969,97.95,97.95,97.95,97.95,,102.15
6/18/1969,97.81,97.81,97.81,97.81,,101.91
6/19/1969,97.24,97.24,97.24,97.24,,101.49
6/20/1969,96.67,96.67,96.67,96.67,,100.94
6/23/1969,96.23,96.23,96.23,96.23,,100.49
6/24/1969,97.32,97.32,97.32,97.32,,100.49
6/25/1969,97.01,97.01,97.01,97.01,,100.49
6/26/1969,97.25,97.25,97.25,97.25,,100.49
6/27/1969,97.33,97.33,97.33,97.33,,100.49
6/30/1969,97.71,97.71,97.71,97.71,,100.49
7/1/1969,98.08,98.08,98.08,98.08,,100.49
7/2/1969,98.94,98.94,98.94,98.94,,100.49
7/3/1969,99.61,99.61,99.61,99.61,,100.49
7/7/1969,99.03,99.03,99.03,99.03,,100.49
7/8/1969,97.63,97.63,97.63,97.63,,100.49
7/9/1969,96.88,96.88,96.88,96.88,,100.49
7/10/1969,95.38,95.38,95.38,95.38,,100.49
7/11/1969,95.77,95.77,95.77,95.77,,100.49
7/14/1969,94.55,94.55,94.55,94.55,,100.3
7/15/1969,94.24,94.24,94.24,94.24,,99.77
7/16/1969,95.18,95.18,95.18,95.18,,99.74
7/17/1969,95.76,95.76,95.76,95.76,,99.74
7/18/1969,94.95,94.95,94.95,94.95,,99.55
7/22/1969,93.52,93.52,93.52,93.52,,98.89
7/23/1969,93.12,93.12,93.12,93.12,,98.28
7/24/1969,92.8,92.8,92.8,92.8,,97.82
7/25/1969,92.06,92.06,92.06,92.06,,97.25
7/28/1969,90.21,90.21,90.21,90.21,,96.99
7/29/1969,89.48,89.48,89.48,89.48,,95.99
7/30/1969,89.93,89.93,89.93,89.93,,95.49
7/31/1969,91.83,91.83,91.83,91.83,,95.49
8/1/1969,93.47,93.47,93.47,93.47,,95.49
8/4/1969,92.99,92.99,92.99,92.99,,95.49
8/5/1969,93.41,93.41,93.41,93.41,,95.49
8/6/1969,93.92,93.92,93.92,93.92,,95.49
8/7/1969,93.99,93.99,93.99,93.99,,95.49
8/8/1969,93.94,93.94,93.94,93.94,,95.49
8/11/1969,93.36,93.36,93.36,93.36,,95.49
8/12/1969,92.63,92.63,92.63,92.63,,95.49
8/13/1969,92.7,92.7,92.7,92.7,,95.49
8/14/1969,93.34,93.34,93.34,93.34,,95.49
8/15/1969,94,94,94,94,,95.49
8/18/1969,94.57,94.57,94.57,94.57,,95.49
8/19/1969,95.07,95.07,95.07,95.07,,95.49
8/20/1969,95.07,95.07,95.07,95.07,,95.49
8/21/1969,95.35,95.35,95.35,95.35,,95.49
8/22/1969,95.92,95.92,95.92,95.92,92.68,
8/25/1969,94.93,94.93,94.93,94.93,92.68,
8/26/1969,94.3,94.3,94.3,94.3,92.68,
8/27/1969,94.49,94.49,94.49,94.49,92.68,
8/28/1969,94.89,94.89,94.89,94.89,92.68,
8/29/1969,95.51,95.51,95.51,95.51,92.68,
9/2/1969,95.54,95.54,95.54,95.54,92.68,
9/3/1969,94.98,94.98,94.98,94.98,92.68,
9/4/1969,94.2,94.2,94.2,94.2,92.68,
9/5/1969,93.64,93.64,93.64,93.64,92.68,
9/8/1969,92.7,92.7,92.7,92.7,92.68,
9/9/1969,93.38,93.38,93.38,93.38,92.68,
9/10/1969,94.95,94.95,94.95,94.95,92.68,
9/11/1969,94.22,94.22,94.22,94.22,92.68,
9/12/1969,94.13,94.13,94.13,94.13,92.68,
9/15/1969,94.87,94.87,94.87,94.87,92.68,
9/16/1969,94.95,94.95,94.95,94.95,92.68,
9/17/1969,94.76,94.76,94.76,94.76,92.68,
9/18/1969,94.9,94.9,94.9,94.9,92.68,
9/19/1969,95.19,95.19,95.19,95.19,92.68,
9/22/1969,95.63,95.63,95.63,95.63,92.68,
9/23/1969,95.63,95.63,95.63,95.63,92.68,
9/24/1969,95.5,95.5,95.5,95.5,92.68,
9/25/1969,94.77,94.77,94.77,94.77,92.68,
9/26/1969,94.16,94.16,94.16,94.16,92.68,
9/29/1969,93.41,93.41,93.41,93.41,92.68,
9/30/1969,93.12,93.12,93.12,93.12,92.68,
10/1/1969,92.52,92.52,92.52,92.52,,96.23
10/2/1969,93.24,93.24,93.24,93.24,,96.22
10/3/1969,93.19,93.19,93.19,93.19,,96.19
10/6/1969,93.36,93.36,93.36,93.36,,96.1
10/7/1969,93.09,93.09,93.09,93.09,,95.92
10/8/1969,92.67,92.67,92.67,92.67,,95.67
10/9/1969,93.03,93.03,93.03,93.03,,95.61
10/10/1969,93.56,93.56,93.56,93.56,,95.61
10/13/1969,94.95,94.95,94.95,94.95,,95.61
10/14/1969,95.7,95.7,95.7,95.7,91.07,
10/15/1969,95.72,95.72,95.72,95.72,91.45,
10/16/1969,96.37,96.37,96.37,96.37,91.99,
10/17/1969,96.25,96.25,96.25,96.25,92.16,
10/20/1969,96.46,96.46,96.46,96.46,92.45,
10/21/1969,97.2,97.2,97.2,97.2,92.81,
10/22/1969,97.83,97.83,97.83,97.83,93.31,
10/23/1969,97.46,97.46,97.46,97.46,93.54,
10/24/1969,98.12,98.12,98.12,98.12,94.02,
10/27/1969,97.94,97.94,97.94,97.94,94.2,
10/28/1969,97.66,97.66,97.66,97.66,94.2,
10/29/1969,96.81,96.81,96.81,96.81,94.2,
10/30/1969,96.93,96.93,96.93,96.93,94.2,
10/31/1969,97.24,97.24,97.24,97.24,94.2,
11/3/1969,97.15,97.15,97.15,97.15,94.25,
11/4/1969,97.21,97.21,97.21,97.21,94.33,
11/5/1969,97.64,97.64,97.64,97.64,94.65,
11/6/1969,97.67,97.67,97.67,97.67,94.76,
11/7/1969,98.26,98.26,98.26,98.26,95.05,
11/10/1969,98.33,98.33,98.33,98.33,95.2,
11/11/1969,98.07,98.07,98.07,98.07,95.42,
11/12/1969,97.89,97.89,97.89,97.89,95.48,
11/13/1969,97.42,97.42,97.42,97.42,95.48,
11/14/1969,97.07,97.07,97.07,97.07,95.48,
11/17/1969,96.41,96.41,96.41,96.41,95.48,
11/18/1969,96.39,96.39,96.39,96.39,95.48,
11/19/1969,95.9,95.9,95.9,95.9,95.48,
11/20/1969,94.91,94.91,94.91,94.91,,98.72
11/21/1969,94.32,94.32,94.32,94.32,,98.2
11/24/1969,93.24,93.24,93.24,93.24,,97.89
11/25/1969,92.94,92.94,92.94,92.94,,97.16
11/26/1969,93.27,93.27,93.27,93.27,,96.93
11/28/1969,93.81,93.81,93.81,93.81,,96.84
12/1/1969,93.22,93.22,93.22,93.22,,96.65
12/2/1969,92.65,92.65,92.65,92.65,,96.13
12/3/1969,91.65,91.65,91.65,91.65,,95.75
12/4/1969,91.95,91.95,91.95,91.95,,95.41
12/5/1969,91.73,91.73,91.73,91.73,,95.27
12/8/1969,90.63,90.63,90.63,90.63,,94.99
12/9/1969,90.55,90.55,90.55,90.55,,94.81
12/10/1969,90.48,90.48,90.48,90.48,,94.48
12/11/1969,90.52,90.52,90.52,90.52,,94.48
12/12/1969,90.81,90.81,90.81,90.81,,94.38
12/15/1969,90.54,90.54,90.54,90.54,,94.31
12/16/1969,89.72,89.72,89.72,89.72,,93.69
12/17/1969,89.2,89.2,89.2,89.2,,93.24
12/18/1969,90.61,90.61,90.61,90.61,,93.24
12/19/1969,91.38,91.38,91.38,91.38,,93.24
12/22/1969,90.58,90.58,90.58,90.58,,93.24
12/23/1969,90.23,90.23,90.23,90.23,,93.24
12/24/1969,91.18,91.18,91.18,91.18,,93.24
12/26/1969,91.89,91.89,91.89,91.89,,93.24
12/29/1969,91.25,91.25,91.25,91.25,,93.24
12/30/1969,91.6,91.6,91.6,91.6,,93.24
12/31/1969,92.06,92.06,92.06,92.06,,93.24
1/2/1970,93,93,93,93,,93.24
1/5/1970,93.46,93.46,93.46,93.46,89.38,
1/6/1970,92.82,92.82,92.82,92.82,89.58,
1/7/1970,92.63,92.63,92.63,92.63,89.58,
1/8/1970,92.68,92.68,92.68,92.68,89.58,
1/9/1970,92.4,92.4,92.4,92.4,89.58,
1/12/1970,91.7,91.7,91.7,91.7,89.58,
1/13/1970,91.79,91.79,91.79,91.79,89.58,
1/14/1970,91.65,91.65,91.65,91.65,89.58,
1/15/1970,91.68,91.68,91.68,91.68,89.58,
1/16/1970,90.92,90.92,90.92,90.92,89.58,
1/19/1970,89.65,89.65,89.65,89.65,89.58,
1/20/1970,89.83,89.83,89.83,89.83,89.58,
1/21/1970,89.91,89.91,89.91,89.91,89.58,
1/22/1970,89.95,89.95,89.95,89.95,89.58,
1/23/1970,89.07,89.07,89.07,89.07,,93.58
1/26/1970,88.17,88.17,88.17,88.17,,93.22
1/27/1970,87.62,87.62,87.62,87.62,,92.61
1/28/1970,86.79,86.79,86.79,86.79,,92.04
1/29/1970,85.69,85.69,85.69,85.69,,91.38
1/30/1970,85.02,85.02,85.02,85.02,,90.57
2/2/1970,85.75,85.75,85.75,85.75,,90.41
2/3/1970,86.77,86.77,86.77,86.77,,90.41
2/4/1970,86.24,86.24,86.24,86.24,,90.41
2/5/1970,85.9,85.9,85.9,85.9,,90.03
2/6/1970,86.33,86.33,86.33,86.33,,90.03
2/9/1970,87.01,87.01,87.01,87.01,,90.03
2/10/1970,86.1,86.1,86.1,86.1,,89.77
2/11/1970,86.94,86.94,86.94,86.94,,89.64
2/12/1970,86.73,86.73,86.73,86.73,,89.42
2/13/1970,86.54,86.54,86.54,86.54,,89.42
2/16/1970,86.47,86.47,86.47,86.47,,89.42
2/17/1970,86.37,86.37,86.37,86.37,,89.42
2/18/1970,87.44,87.44,87.44,87.44,,89.42
2/19/1970,87.76,87.76,87.76,87.76,,89.42
2/20/1970,88.03,88.03,88.03,88.03,,89.42
2/24/1970,87.99,87.99,87.99,87.99,,89.42
2/25/1970,89.35,89.35,89.35,89.35,,89.42
2/26/1970,88.9,88.9,88.9,88.9,,89.42
2/27/1970,89.5,89.5,89.5,89.5,84.84,
3/2/1970,89.71,89.71,89.71,89.71,85.09,
3/3/1970,90.23,90.23,90.23,90.23,85.52,
3/4/1970,90.04,90.04,90.04,90.04,85.81,
3/5/1970,90,90,90,90,85.97,
3/6/1970,89.44,89.44,89.44,89.44,85.97,
3/9/1970,88.51,88.51,88.51,88.51,85.97,
3/10/1970,88.75,88.75,88.75,88.75,85.97,
3/11/1970,88.69,88.69,88.69,88.69,85.97,
3/12/1970,88.33,88.33,88.33,88.33,85.97,
3/13/1970,87.86,87.86,87.86,87.86,85.97,
3/16/1970,86.91,86.91,86.91,86.91,85.97,
3/17/1970,87.29,87.29,87.29,87.29,85.97,
3/18/1970,87.54,87.54,87.54,87.54,85.97,
3/19/1970,87.42,87.42,87.42,87.42,85.97,
3/20/1970,87.06,87.06,87.06,87.06,85.97,
3/23/1970,86.99,86.99,86.99,86.99,85.97,
3/24/1970,87.98,87.98,87.98,87.98,85.97,
3/25/1970,89.77,89.77,89.77,89.77,85.97,
3/26/1970,89.92,89.92,89.92,89.92,85.97,
3/30/1970,89.63,89.63,89.63,89.63,85.97,
3/31/1970,89.63,89.63,89.63,89.63,85.97,
4/1/1970,90.07,90.07,90.07,90.07,85.97,
4/2/1970,89.79,89.79,89.79,89.79,85.97,
4/3/1970,89.39,89.39,89.39,89.39,85.97,
4/6/1970,88.76,88.76,88.76,88.76,85.97,
4/7/1970,88.52,88.52,88.52,88.52,85.97,
4/8/1970,88.49,88.49,88.49,88.49,85.97,
4/9/1970,88.53,88.53,88.53,88.53,85.97,
4/10/1970,88.24,88.24,88.24,88.24,85.97,
4/13/1970,87.64,87.64,87.64,87.64,85.97,
4/14/1970,86.89,86.89,86.89,86.89,85.97,
4/15/1970,86.73,86.73,86.73,86.73,85.97,
4/16/1970,85.88,85.88,85.88,85.88,,89.5
4/17/1970,85.67,85.67,85.67,85.67,,89.04
4/20/1970,85.83,85.83,85.83,85.83,,88.87
4/21/1970,85.38,85.38,85.38,85.38,,88.43
4/22/1970,84.27,84.27,84.27,84.27,,88.43
4/23/1970,83.04,83.04,83.04,83.04,,88.26
4/24/1970,82.77,82.77,82.77,82.77,,87.64
4/27/1970,81.46,81.46,81.46,81.46,,87.35
4/28/1970,80.27,80.27,80.27,80.27,,86.61
4/29/1970,81.81,81.81,81.81,81.81,,86.61
4/30/1970,81.52,81.52,81.52,81.52,,86.61
5/1/1970,81.44,81.44,81.44,81.44,,86.61
5/4/1970,79,79,79,79,,86.61
5/5/1970,78.6,78.6,78.6,78.6,,86.61
5/6/1970,79.47,79.47,79.47,79.47,,86.41
5/7/1970,79.83,79.83,79.83,79.83,,86.41
5/8/1970,79.44,79.44,79.44,79.44,,86.32
5/11/1970,78.6,78.6,78.6,78.6,,85.69
5/12/1970,77.85,77.85,77.85,77.85,,85.06
5/13/1970,76.53,76.53,76.53,76.53,,84.32
5/14/1970,75.44,75.44,75.44,75.44,,83.35
5/15/1970,76.9,76.9,76.9,76.9,,83.33
5/18/1970,76.96,76.96,76.96,76.96,,83.33
5/19/1970,75.46,75.46,75.46,75.46,,83.24
5/20/1970,73.52,73.52,73.52,73.52,,82.51
5/21/1970,72.16,72.16,72.16,72.16,,81.18
5/22/1970,72.25,72.25,72.25,72.25,,80.41
5/25/1970,70.25,70.25,70.25,70.25,,78.69
5/26/1970,69.29,69.29,69.29,69.29,,77.38
5/27/1970,72.77,72.77,72.77,72.77,,77.38
5/28/1970,74.61,74.61,74.61,74.61,,77.38
5/29/1970,76.55,76.55,76.55,76.55,,77.38
6/1/1970,77.84,77.84,77.84,77.84,66.95,
6/2/1970,77.84,77.84,77.84,77.84,67.28,
6/3/1970,78.52,78.52,78.52,78.52,67.93,
6/4/1970,77.36,77.36,77.36,77.36,67.95,
6/5/1970,76.17,76.17,76.17,76.17,67.95,
6/8/1970,76,76,76,76,67.95,
6/9/1970,76.25,76.25,76.25,76.25,67.95,
6/10/1970,75.48,75.48,75.48,75.48,67.95,
6/11/1970,74.45,74.45,74.45,74.45,67.95,
6/12/1970,74.21,74.21,74.21,74.21,67.95,
6/15/1970,74.38,74.38,74.38,74.38,67.95,
6/16/1970,76.15,76.15,76.15,76.15,67.95,
6/17/1970,76,76,76,76,68.66,
6/18/1970,76.51,76.51,76.51,76.51,69.59,
6/19/1970,77.05,77.05,77.05,77.05,70.94,
6/22/1970,76.64,76.64,76.64,76.64,71.32,
6/23/1970,74.76,74.76,74.76,74.76,71.32,
6/24/1970,73.97,73.97,73.97,73.97,71.32,
6/25/1970,74.02,74.02,74.02,74.02,71.32,
6/26/1970,73.47,73.47,73.47,73.47,71.32,
6/29/1970,72.89,72.89,72.89,72.89,71.32,
6/30/1970,72.72,72.72,72.72,72.72,71.32,
7/1/1970,73.04,73.04,73.04,73.04,71.32,
7/2/1970,72.92,72.92,72.92,72.92,71.32,
7/6/1970,71.78,71.78,71.78,71.78,71.32,
7/7/1970,71.23,71.23,71.23,71.23,,77.72
7/8/1970,73,73,73,73,,77.72
7/9/1970,74.06,74.06,74.06,74.06,,77.72
7/10/1970,74.57,74.57,74.57,74.57,,77.72
7/13/1970,74.48,74.48,74.48,74.48,,77.72
7/14/1970,74.42,74.42,74.42,74.42,,77.72
7/15/1970,75.23,75.23,75.23,75.23,,77.72
7/16/1970,76.34,76.34,76.34,76.34,,77.72
7/17/1970,77.69,77.69,77.69,77.69,,77.72
7/20/1970,77.72,77.72,77.72,77.72,,77.72
7/21/1970,76.98,76.98,76.98,76.98,,77.72
7/22/1970,77.03,77.03,77.03,77.03,,77.72
7/23/1970,78,78,78,78,71.76,
7/24/1970,77.82,77.82,77.82,77.82,72.01,
7/27/1970,77.65,77.65,77.65,77.65,72.07,
7/28/1970,77.77,77.77,77.77,77.77,72.07,
7/29/1970,78.04,78.04,78.04,78.04,73.13,
7/30/1970,78.07,78.07,78.07,78.07,73.38,
7/31/1970,78.05,78.05,78.05,78.05,73.38,
8/3/1970,77.02,77.02,77.02,77.02,73.38,
8/4/1970,77.19,77.19,77.19,77.19,73.38,
8/5/1970,77.18,77.18,77.18,77.18,73.38,
8/6/1970,77.08,77.08,77.08,77.08,73.38,
8/7/1970,77.28,77.28,77.28,77.28,73.77,
8/10/1970,76.2,76.2,76.2,76.2,73.77,
8/11/1970,75.82,75.82,75.82,75.82,73.77,
8/12/1970,75.42,75.42,75.42,75.42,73.77,
8/13/1970,74.76,74.76,74.76,74.76,73.77,
8/14/1970,75.18,75.18,75.18,75.18,73.77,
8/17/1970,75.33,75.33,75.33,75.33,73.77,
8/18/1970,76.2,76.2,76.2,76.2,73.77,
8/19/1970,76.96,76.96,76.96,76.96,73.77,
8/20/1970,77.64,77.64,77.64,77.64,73.77,
8/21/1970,79.24,79.24,79.24,79.24,73.77,
8/24/1970,80.99,80.99,80.99,80.99,73.77,
8/25/1970,81.12,81.12,81.12,81.12,74.38,
8/26/1970,81.21,81.21,81.21,81.21,75.02,
8/27/1970,81.08,81.08,81.08,81.08,75.34,
8/28/1970,81.86,81.86,81.86,81.86,75.91,
8/31/1970,81.52,81.52,81.52,81.52,76.15,
9/1/1970,80.95,80.95,80.95,80.95,76.15,
9/2/1970,80.96,80.96,80.96,80.96,76.15,
9/3/1970,82.09,82.09,82.09,82.09,76.15,
9/4/1970,82.83,82.83,82.83,82.83,76.53,
9/8/1970,83.04,83.04,83.04,83.04,77,
9/9/1970,82.79,82.79,82.79,82.79,77.11,
9/10/1970,82.3,82.3,82.3,82.3,77.11,
9/11/1970,82.52,82.52,82.52,82.52,77.11,
9/14/1970,82.07,82.07,82.07,82.07,77.59,
9/15/1970,81.36,81.36,81.36,81.36,78.62,
9/16/1970,81.79,81.79,81.79,81.79,78.66,
9/17/1970,82.29,82.29,82.29,82.29,78.97,
9/18/1970,82.62,82.62,82.62,82.62,79.33,
9/21/1970,81.91,81.91,81.91,81.91,79.33,
9/22/1970,81.66,81.66,81.66,81.66,79.33,
9/23/1970,82.83,82.83,82.83,82.83,79.33,
9/24/1970,83.91,83.91,83.91,83.91,79.4,
9/25/1970,83.97,83.97,83.97,83.97,79.97,
9/28/1970,83.86,83.86,83.86,83.86,80.12,
9/29/1970,84.3,84.3,84.3,84.3,80.49,
9/30/1970,84.21,84.21,84.21,84.21,80.56,
10/1/1970,84.32,84.32,84.32,84.32,80.59,
10/2/1970,85.16,85.16,85.16,85.16,80.89,
10/5/1970,86.47,86.47,86.47,86.47,81.04,
10/6/1970,86.85,86.85,86.85,86.85,81.68,
10/7/1970,86.89,86.89,86.89,86.89,81.92,
10/8/1970,85.95,85.95,85.95,85.95,81.92,
10/9/1970,85.08,85.08,85.08,85.08,81.92,
10/12/1970,84.17,84.17,84.17,84.17,81.92,
10/13/1970,84.06,84.06,84.06,84.06,81.92,
10/14/1970,84.19,84.19,84.19,84.19,81.92,
10/15/1970,84.65,84.65,84.65,84.65,81.92,
10/16/1970,84.28,84.28,84.28,84.28,81.92,
10/19/1970,83.15,83.15,83.15,83.15,81.92,
10/20/1970,83.64,83.64,83.64,83.64,81.92,
10/21/1970,83.66,83.66,83.66,83.66,81.92,
10/22/1970,83.38,83.38,83.38,83.38,81.92,
10/23/1970,83.77,83.77,83.77,83.77,81.92,
10/26/1970,83.31,83.31,83.31,83.31,81.92,
10/27/1970,83.12,83.12,83.12,83.12,81.92,
10/28/1970,83.43,83.43,83.43,83.43,81.92,
10/29/1970,83.36,83.36,83.36,83.36,81.92,
10/30/1970,83.25,83.25,83.25,83.25,81.92,
11/2/1970,83.51,83.51,83.51,83.51,81.92,
11/3/1970,84.22,84.22,84.22,84.22,81.92,
11/4/1970,84.39,84.39,84.39,84.39,81.92,
11/5/1970,84.1,84.1,84.1,84.1,81.92,
11/6/1970,84.22,84.22,84.22,84.22,81.92,
11/9/1970,84.67,84.67,84.67,84.67,82.36,
11/10/1970,84.79,84.79,84.79,84.79,82.6,
11/11/1970,85.03,85.03,85.03,85.03,82.93,
11/12/1970,84.15,84.15,84.15,84.15,82.93,
11/13/1970,83.37,83.37,83.37,83.37,82.93,
11/16/1970,83.24,83.24,83.24,83.24,82.93,
11/17/1970,83.34,83.34,83.34,83.34,82.93,
11/18/1970,82.79,82.79,82.79,82.79,,86.09
11/19/1970,82.91,82.91,82.91,82.91,,85.9
11/20/1970,83.72,83.72,83.72,83.72,,85.9
11/23/1970,84.24,84.24,84.24,84.24,,85.9
11/24/1970,84.78,84.78,84.78,84.78,,85.9
11/25/1970,85.09,85.09,85.09,85.09,,85.9
11/27/1970,85.93,85.93,85.93,85.93,82.01,
11/30/1970,87.2,87.2,87.2,87.2,82.25,
12/1/1970,87.47,87.47,87.47,87.47,82.84,
12/2/1970,88.48,88.48,88.48,88.48,83.52,
12/3/1970,88.9,88.9,88.9,88.9,84.24,
12/4/1970,89.46,89.46,89.46,89.46,84.95,
12/7/1970,89.94,89.94,89.94,89.94,85.57,
12/8/1970,89.47,89.47,89.47,89.47,85.89,
12/9/1970,89.54,89.54,89.54,89.54,86,
12/10/1970,89.92,89.92,89.92,89.92,86.2,
12/11/1970,90.26,90.26,90.26,90.26,86.63,
12/14/1970,89.8,89.8,89.8,89.8,86.68,
12/15/1970,89.66,89.66,89.66,89.66,86.68,
12/16/1970,89.72,89.72,89.72,89.72,86.68,
12/17/1970,90.04,90.04,90.04,90.04,86.68,
12/18/1970,90.22,90.22,90.22,90.22,86.68,
12/21/1970,89.94,89.94,89.94,89.94,87.54,
12/22/1970,90.04,90.04,90.04,90.04,87.54,
12/23/1970,90.1,90.1,90.1,90.1,88.23,
12/24/1970,90.61,90.61,90.61,90.61,88.38,
12/28/1970,91.09,91.09,91.09,91.09,88.77,
12/29/1970,92.08,92.08,92.08,92.08,88.77,
12/30/1970,92.27,92.27,92.27,92.27,89.06,
12/31/1970,92.15,92.15,92.15,92.15,89.31,
1/4/1971,91.15,91.15,91.15,91.15,89.31,
1/5/1971,91.8,91.8,91.8,91.8,89.31,
1/6/1971,92.35,92.35,92.35,92.35,89.31,
1/7/1971,92.38,92.38,92.38,92.38,89.31,
1/8/1971,92.19,92.19,92.19,92.19,89.31,
1/11/1971,91.98,91.98,91.98,91.98,89.31,
1/12/1971,92.72,92.72,92.72,92.72,89.31,
1/13/1971,92.56,92.56,92.56,92.56,89.31,
1/14/1971,92.8,92.8,92.8,92.8,89.31,
1/15/1971,93.03,93.03,93.03,93.03,89.56,
1/18/1971,93.41,93.41,93.41,93.41,89.83,
1/19/1971,93.76,93.76,93.76,93.76,90.13,
1/20/1971,93.78,93.78,93.78,93.78,90.64,
1/21/1971,94.19,94.19,94.19,94.19,90.93,
1/22/1971,94.88,94.88,94.88,94.88,91.3,
1/25/1971,95.28,95.28,95.28,95.28,92.26,
1/26/1971,95.59,95.59,95.59,95.59,92.79,
1/27/1971,94.89,94.89,94.89,94.89,92.79,
1/28/1971,95.21,95.21,95.21,95.21,92.84,
1/29/1971,95.88,95.88,95.88,95.88,93.06,
2/1/1971,96.42,96.42,96.42,96.42,93.49,
2/2/1971,96.43,96.43,96.43,96.43,93.74,
2/3/1971,96.63,96.63,96.63,96.63,94.01,
