Date,levered_er_index
2008-03-20,97.07090933313496
2008-03-21,97.07087741941135
2008-03-22,97.07084550569822
2008-03-23,97.07081359199559
2008-03-24,97.31246435386066
2008-03-25,97.25001603860673
2008-03-26,96.91469243564967
2008-03-27,96.54321741620431
2008-03-28,96.24223555159955
2008-03-29,96.24220391031662
2008-03-30,96.24217226904409
2008-03-31,96.085789803783
2008-04-01,96.25250729031272
2008-04-02,96.26696981542719
2008-04-03,96.07374312274537
2008-04-04,96.15537992788208
2008-04-05,96.15534831515441
2008-04-06,96.15531670243716
2008-04-07,96.16944130240283
2008-04-08,96.28962211625179
2008-04-09,96.15888764078183
2008-04-10,96.02527942785014
2008-04-11,95.75358052784253
2008-04-12,95.75354904721333
2008-04-13,95.75351756659444
2008-04-14,95.56829114587977
2008-04-15,95.66196115479106
2008-04-16,95.56078027434276
2008-04-17,95.53273295684022
2008-04-18,95.66158478283992
2008-04-19,95.66155333245588
2008-04-20,95.66152188208218
2008-04-21,95.71457680445415
2008-04-22,95.9630355128912
2008-04-23,96.3639141313527
2008-04-24,96.75595609840961
2008-04-25,97.01611952917615
2008-04-26,97.01608763346562
2008-04-27,97.01605573776557
2008-04-28,97.4783350109205
2008-04-29,97.86139124508527
2008-04-30,98.09563882916312
2008-05-01,98.42924229071764
2008-05-02,98.90721585766124
2008-05-03,98.90718334022043
2008-05-04,98.90715082279029
2008-05-05,99.1778564626143
2008-05-06,99.18889151876212
2008-05-07,99.0227984719723
2008-05-08,98.9579578293541
2008-05-09,98.95325102479129
2008-05-10,98.9532184922156
2008-05-11,98.95318595965061
2008-05-12,98.91258111299001
2008-05-13,98.94054345040668
2008-05-14,98.96732077442587
2008-05-15,99.0249050021252
2008-05-16,99.13019489067487
2008-05-17,99.13016229992586
2008-05-18,99.13012970918757
2008-05-19,99.14515296991847
2008-05-20,99.2280535969699
2008-05-21,99.34200749083
2008-05-22,99.40323877962817
2008-05-23,99.34590398404727
2008-05-24,99.3458713223802
2008-05-25,99.34583866072389
2008-05-26,99.3458059990783
2008-05-27,99.31031514455108
2008-05-28,99.32449864211239
2008-05-29,99.36450821825278
2008-05-30,99.44192218708558
2008-05-31,99.4418894938509
2008-06-01,99.44185680062695
2008-06-02,99.37936119041994
2008-06-03,99.23944351640132
2008-06-04,99.17238893322295
2008-06-05,99.27723371645436
2008-06-06,99.24473413843167
2008-06-07,99.2447015100259
2008-06-08,99.24466888163089
2008-06-09,99.21594780465652
2008-06-10,99.20093522576221
2008-06-11,99.17464957775141
2008-06-12,99.26175548069635
2008-06-13,99.33593599886832
2008-06-14,99.33590334047842
2008-06-15,99.33587068209923
2008-06-16,99.36400923676796
2008-06-17,99.46994981388751
2008-06-18,99.49126713511387
2008-06-19,99.59665084952147
2008-06-20,99.58628512556932
2008-06-21,99.58625238487284
2008-06-22,99.58621964418712
2008-06-23,99.51631858550222
2008-06-24,99.35872468382418
2008-06-25,99.13721345523825
2008-06-26,98.65923288430456
2008-06-27,98.47982329141833
2008-06-28,98.47979091449012
2008-06-29,98.47975853757256
2008-06-30,98.59053638994922
2008-07-01,98.59604443215777
2008-07-02,98.47350417807958
2008-07-03,98.39659164951274
2008-07-04,98.39655929994838
2008-07-05,98.39652695039462
2008-07-06,98.39649460085151
2008-07-07,98.36992821346945
2008-07-08,98.39244184015608
2008-07-09,98.36599027188242
2008-07-10,98.36838326206868
2008-07-11,98.28037727379188
2008-07-12,98.28034496243497
2008-07-13,98.28031265108868
2008-07-14,98.13905700744938
2008-07-15,97.54602444627918
2008-07-16,97.6095354900584
2008-07-17,97.77193891493796
2008-07-18,97.93485717051297
2008-07-19,97.93482497275171
2008-07-20,97.93479277500103
2008-07-21,98.04412823872487
2008-07-22,98.00009835611755
2008-07-23,98.10368264883458
2008-07-24,98.10297323483269
2008-07-25,98.11031780265414
2008-07-26,98.1102855472072
2008-07-27,98.11025329177085
2008-07-28,98.0954037448141
2008-07-29,98.20980216108275
2008-07-30,98.28039223290234
2008-07-31,98.17914995403017
2008-08-01,98.11815102590913
2008-08-02,98.11811876788688
2008-08-03,98.11808650987521
2008-08-04,98.13827513991083
2008-08-05,98.26259380515609
2008-08-06,98.36139252859208
2008-08-07,98.325173806835
2008-08-08,98.33180923086186
2008-08-09,98.3317769025958
2008-08-10,98.3317445743404
2008-08-11,98.31810907424791
2008-08-12,98.27700395505974
2008-08-13,98.15886329185767
2008-08-14,98.06983520518476
2008-08-15,97.88479849712628
2008-08-16,97.88476631582266
2008-08-17,97.88473413452962
2008-08-18,97.80421915273642
2008-08-19,97.44942090506242
2008-08-20,97.30509845739469
2008-08-21,97.1287973417509
2008-08-22,97.0708509380528
2008-08-23,97.07081902434838
2008-08-24,97.07078711065444
2008-08-25,96.868920792133
2008-08-26,96.14232286767911
2008-08-27,95.77353507049345
2008-08-28,95.13510699719748
2008-08-29,95.09822674077711
2008-08-30,95.09819547560667
2008-08-31,95.09816421044651
2008-09-01,95.09813294529663
2008-09-02,94.6835328112771
2008-09-03,94.45653056795726
2008-09-04,94.2075888589355
2008-09-05,94.03816177568662
2008-09-06,94.03813085903069
2008-09-07,94.03809994238492
2008-09-08,95.05042342405787
2008-09-09,94.76584308266008
2008-09-10,94.70342017888794
2008-09-11,94.77666640720979
2008-09-12,94.9453487641612
2008-09-13,94.94531754925201
2008-09-14,94.94528633435309
2008-09-15,93.7425338908879
2008-09-16,92.40074353816068
2008-09-17,90.40058049008026
2008-09-18,89.99387982326988
2008-09-19,91.77207841103383
2008-09-20,91.7720482393916
2008-09-21,91.7720180677593
2008-09-22,92.29581231720064
2008-09-23,91.63471015669026
2008-09-24,90.76059126303441
2008-09-25,90.29372846149383
2008-09-26,89.97154371330606
2008-09-27,89.97151413362045
2008-09-28,89.97148455394456
2008-09-29,89.08586122709426
2008-09-30,88.72186994472887
2008-10-01,87.5910372251431
2008-10-02,85.9338689259545
2008-10-03,85.39116883910808
2008-10-04,85.39114076529916
2008-10-05,85.39111269149944
2008-10-06,83.84585619428451
2008-10-07,84.1942787517331
2008-10-08,83.76570615396909
2008-10-09,83.14201414166652
2008-10-10,82.84416357330196
2008-10-11,82.8441363368646
2008-10-12,82.84410910043621
2008-10-13,82.84408186401677
2008-10-14,84.6161275523291
2008-10-15,84.3831320526667
2008-10-16,83.738469382239
2008-10-17,83.17563630537643
2008-10-18,83.17560895996175
2008-10-19,83.17558161455607
2008-10-20,82.77964992115108
2008-10-21,82.5738631628848
2008-10-22,82.25114769714648
2008-10-23,81.64783702102642
2008-10-24,80.96239495600345
2008-10-25,80.96236833822975
2008-10-26,80.96234172046482
2008-10-27,80.44588543258449
2008-10-28,81.06321213197506
2008-10-29,81.31386480441654
2008-10-30,81.24308990218978
2008-10-31,81.30297577606657
2008-11-01,81.30294904632112
2008-11-02,81.30292231658446
2008-11-03,81.27102201637258
2008-11-04,81.44445235577746
2008-11-05,81.6178884681235
2008-11-06,81.62166337273318
2008-11-07,81.52779033827584
2008-11-08,81.52776353461873
2008-11-09,81.52773673097045
2008-11-10,81.87573479056955
2008-11-11,81.87570787251975
2008-11-12,82.2110645427728
2008-11-13,82.3943499046165
2008-11-14,82.16679892029423
2008-11-15,82.16677190655211
2008-11-16,82.1667448928189
2008-11-17,81.98857312104512
2008-11-18,81.81141646962745
2008-11-19,81.20944155385003
2008-11-20,80.05792084780929
2008-11-21,79.66960132737299
2008-11-22,79.66957513462735
2008-11-23,79.66954894189031
2008-11-24,79.3632532165566
2008-11-25,78.92664827426135
2008-11-26,78.73319403090457
2008-11-27,78.73316814601887
2008-11-28,78.5879300921431
2008-11-29,78.58790425501539
2008-11-30,78.58787841789616
2008-12-01,78.01175147621424
2008-12-02,77.78544404315541
2008-12-03,77.05870552574012
2008-12-04,76.00129304233421
2008-12-05,75.76724513795826
2008-12-06,75.76722022817901
2008-12-07,75.76719531840799
2008-12-08,75.90981588572487
2008-12-09,75.58125578898826
2008-12-10,75.62336172627997
2008-12-11,75.4121213357746
2008-12-12,74.8526040277634
2008-12-13,74.85257941868811
2008-12-14,74.8525548096209
2008-12-15,74.47488439692911
2008-12-16,73.75114151365263
2008-12-17,72.2808667872152
2008-12-18,71.65567155105381
2008-12-19,71.6914393650903
2008-12-20,71.69141579530202
2008-12-21,71.69139222552148
2008-12-22,71.3918817442424
2008-12-23,71.34275005921793
2008-12-24,71.30305123865577
2008-12-25,71.30302779655673
2008-12-26,71.30326094787738
2008-12-27,71.3032375057094
2008-12-28,71.3032140635491
2008-12-29,70.73092598683748
2008-12-30,70.96257966266444
2008-12-31,70.96771765288001
2009-01-01,70.96769432102764
2009-01-02,70.97660014448239
2009-01-03,70.97657680970974
2009-01-04,70.97655347494477
2009-01-05,71.49961675729367
2009-01-06,71.67631914302244
2009-01-07,72.35824405034637
2009-01-08,73.09531409380588
2009-01-09,73.06164343077488
2009-01-10,73.06161941050854
2009-01-11,73.06159539025009
2009-01-12,73.02534335156808
2009-01-13,72.85290370595096
2009-01-14,72.71709405943515
2009-01-15,72.72513034661317
2009-01-16,73.89310907896612
2009-01-17,73.89308478534122
2009-01-18,73.8930604917243
2009-01-19,73.89303619811537
2009-01-20,73.69666843055474
2009-01-21,73.41899966535283
2009-01-22,73.27813422136394
2009-01-23,73.36204872030576
2009-01-24,73.36202460127603
2009-01-25,73.36200048225426
2009-01-26,73.27213419137973
2009-01-27,73.69565955817282
2009-01-28,73.60237984163176
2009-01-29,74.33428513547513
2009-01-30,74.20925026679598
2009-01-31,74.20922586923426
2009-02-01,74.20920147168053
2009-02-02,74.23218378452006
2009-02-03,74.11791374517556
2009-02-04,74.68392025428703
2009-02-05,74.7116101599078
2009-02-06,74.56794724327399
2009-02-07,74.56792272778449
2009-02-08,74.56789821230305
2009-02-09,75.81136164376058
2009-02-10,74.51518026624073
2009-02-11,75.10715013995923
2009-02-12,75.17397883043526
2009-02-13,75.13980087215806
2009-02-14,75.13977616866188
2009-02-15,75.13975146517383
2009-02-16,75.1397267616939
2009-02-17,75.23943280017335
2009-02-18,75.38964106660332
2009-02-19,75.21693924422617
2009-02-20,75.28062427227442
2009-02-21,75.28059952248016
2009-02-22,75.28057477269401
2009-02-23,74.73862446308677
2009-02-24,74.64011755119738
2009-02-25,74.43596171811036
2009-02-26,74.58968580675925
2009-02-27,74.58078887418378
2009-02-28,74.58076435447236
2009-03-01,74.58073983476902
2009-03-02,73.7214346360392
2009-03-03,73.78192864082288
2009-03-04,72.74263134938609
2009-03-05,72.34679078002158
2009-03-06,71.96235429498718
2009-03-07,71.96233063613099
2009-03-08,71.96230697728255
2009-03-09,71.682559072971
2009-03-10,71.7333187747722
2009-03-11,71.96542114385659
2009-03-12,72.21345393290414
2009-03-13,72.85437192951224
2009-03-14,72.85434797738996
2009-03-15,72.85432402527556
2009-03-16,72.86162801521681
2009-03-17,73.24554192565225
2009-03-18,73.21433399529609
2009-03-19,74.29069563062262
2009-03-20,74.3724552666951
2009-03-21,74.37243081547693
2009-03-22,74.3724063642668
2009-03-23,74.79077025307458
2009-03-24,75.63204311493556
2009-03-25,75.78070884734083
2009-03-26,75.94962414541307
2009-03-27,76.16397019643709
2009-03-28,76.16394515622771
2009-03-29,76.16392011602655
2009-03-30,76.18434101250938
2009-03-31,76.14989487153794
2009-04-01,75.68263815984713
2009-04-02,75.37123372268346
2009-04-03,75.38001592499232
2009-04-04,75.37999114252135
2009-04-05,75.3799663600585
2009-04-06,75.24977656085916
2009-04-07,75.3756879174386
2009-04-08,75.82542574332307
2009-04-09,76.41558915609762
2009-04-10,76.4155640331642
2009-04-11,76.41553891023904
2009-04-12,76.41551378732213
2009-04-13,76.47675236939828
2009-04-14,76.95472923518693
2009-04-15,77.12091643583491
2009-04-16,78.32509605512897
2009-04-17,79.0923944825608
2009-04-18,79.0923684795818
2009-04-19,79.09234247661135
2009-04-20,79.45912896462339
2009-04-21,79.49561642462172
2009-04-22,79.58186455829257
2009-04-23,79.78180960693919
2009-04-24,79.91727498939213
2009-04-25,79.91724871521953
2009-04-26,79.91722244105557
2009-04-27,80.30963584432246
2009-04-28,80.39004382787749
2009-04-29,80.91634198147935
2009-04-30,81.36157789061325
2009-05-01,82.11182313301154
2009-05-02,82.11179613734365
2009-05-03,82.11176914168466
2009-05-04,82.63665327456953
2009-05-05,84.1743951860903
2009-05-06,84.46535566837375
2009-05-07,84.7731835852238
2009-05-08,85.16704322320356
2009-05-09,85.16701522307976
2009-05-10,85.16698722296516
2009-05-11,85.19718333866253
2009-05-12,85.79069372492762
2009-05-13,86.32008199888085
2009-05-14,86.33900450315758
2009-05-15,86.48779198574339
2009-05-16,86.48776355140082
2009-05-17,86.4877351170676
2009-05-18,86.4372245948798
2009-05-19,86.38171445244625
2009-05-20,86.666178909651
2009-05-21,86.9203225952984
2009-05-22,87.0656351558031
2009-05-23,87.06560653148469
2009-05-24,87.0655779071757
2009-05-25,87.06554928287612
2009-05-26,87.49853682137642
2009-05-27,87.83343056975906
2009-05-28,88.85576024817186
2009-05-29,89.39205140596421
2009-05-30,89.39202201679662
2009-05-31,89.39199262763869
2009-06-01,89.2925541390735
2009-06-02,89.7614726106099
2009-06-03,90.88367817577986
2009-06-04,90.87931430881244
2009-06-05,92.82651228558056
2009-06-06,92.82648176727514
2009-06-07,92.82645124897977
2009-06-08,92.5816983611572
2009-06-09,92.92488219588523
2009-06-10,94.37618319652313
2009-06-11,94.80162258923824
2009-06-12,95.03553385456063
2009-06-13,95.03550261000154
2009-06-14,95.03547136545274
2009-06-15,95.12156054105755
2009-06-16,95.31593905382472
2009-06-17,95.12162959691493
2009-06-18,94.19908109538594
2009-06-19,94.09086216028828
2009-06-20,94.09083122630621
2009-06-21,94.0908002923343
2009-06-22,94.23393008330041
2009-06-23,94.25244598254598
2009-06-24,94.20704310631365
2009-06-25,94.30521348798874
2009-06-26,94.28941676635594
2009-06-27,94.28938576709564
2009-06-28,94.28935476784552
2009-06-29,94.21033174892781
2009-06-30,94.35576202822142
2009-07-01,94.38006980673224
2009-07-02,94.47532892226548
2009-07-03,94.47529786188335
2009-07-04,94.47526680151145
2009-07-05,94.47523574114976
2009-07-06,94.63806968066412
2009-07-07,94.7196354666716
2009-07-08,94.81264137994816
2009-07-09,94.76879592770436
2009-07-10,94.81642052067959
2009-07-11,94.81638934815777
2009-07-12,94.8163581756462
2009-07-13,94.95350858222471
2009-07-14,95.38691736395506
2009-07-15,95.51767432620767
2009-07-16,95.99908721808053
2009-07-17,96.41787282965709
2009-07-18,96.4178411306304
2009-07-19,96.41780943161415
2009-07-20,96.73308446090246
2009-07-21,97.40948458124693
2009-07-22,97.91892631594078
2009-07-23,98.25346927076282
2009-07-24,98.54343305049872
2009-07-25,98.54340065265771
2009-07-26,98.54336825482736
2009-07-27,98.81085337058654
2009-07-28,99.23606118260942
2009-07-29,99.54254756156597
2009-07-30,100.45869210197685
2009-07-31,101.47323312933742
2009-08-01,101.47319976827445
2009-08-02,101.47316640722246
2009-08-03,101.56765011964728
2009-08-04,101.47003890802921
2009-08-05,102.21603477155293
2009-08-06,102.65185692591905
2009-08-07,102.27318461132829
2009-08-08,102.2731509872676
2009-08-09,102.27311736321795
2009-08-10,102.97038620898765
2009-08-11,103.25793855367507
2009-08-12,103.22389921063866
2009-08-13,103.26427655280148
2009-08-14,103.37632535953456
2009-08-15,103.37629137279747
2009-08-16,103.37625738607153
2009-08-17,103.49141650177482
2009-08-18,103.49579859015535
2009-08-19,103.47928165678559
2009-08-20,103.59410408255118
2009-08-21,103.50070908313413
2009-08-22,103.50067505550373
2009-08-23,103.50064102788453
2009-08-24,103.74896632764528
2009-08-25,104.11948897873692
2009-08-26,103.51175387236268
2009-08-27,103.47337097077121
2009-08-28,103.11622038212418
2009-08-29,103.11618648090104
2009-08-30,103.11615257968906
2009-08-31,103.27262746795914
2009-09-01,103.26954159580342
2009-09-02,103.17759670781808
2009-09-03,103.02091547956388
2009-09-04,103.0291959543583
2009-09-05,103.02916208174592
2009-09-06,103.0291282091447
2009-09-07,103.0290943365546
2009-09-08,103.06996329452375
2009-09-09,102.99313651743253
2009-09-10,103.28536948361615
2009-09-11,103.10156087450113
2009-09-12,103.10152697809757
2009-09-13,103.10149308170513
2009-09-14,102.94307442220264
2009-09-15,102.93281649717326
2009-09-16,102.7009704601703
2009-09-17,102.73205079001468
2009-09-18,102.85004842954952
2009-09-19,102.85001461583497
2009-09-20,102.84998080213154
2009-09-21,103.16614609027741
2009-09-22,103.24296065569393
2009-09-23,103.5707943226455
2009-09-24,103.75009003667566
2009-09-25,103.85610773450581
2009-09-26,103.85607359003204
2009-09-27,103.85603944556948
2009-09-28,103.83852732096206
2009-09-29,104.05994194056584
2009-09-30,104.40635179547874
2009-10-01,104.88933023307449
2009-10-02,104.66900121145464
2009-10-03,104.66896679972821
2009-10-04,104.66893238801309
2009-10-05,104.84196045170016
2009-10-06,104.78610866953352
2009-10-07,104.95452329534284
2009-10-08,104.97930348426183
2009-10-09,104.50444514497276
2009-10-10,104.50441078734696
2009-10-11,104.50437642973246
2009-10-12,104.50434207212925
2009-10-13,105.0417715299611
2009-10-14,105.29028250032997
2009-10-15,105.53237108483195
2009-10-16,105.80342809340476
2009-10-17,105.80339330871607
2009-10-18,105.80335852403881
2009-10-19,105.94328300428663
2009-10-20,106.18316663938103
2009-10-21,106.73420949360646
2009-10-22,106.95437140689847
2009-10-23,107.20277512330183
2009-10-24,107.20273987855384
2009-10-25,107.20270463381746
2009-10-26,107.76056334012148
2009-10-27,108.14741110626365
2009-10-28,108.23652596304672
2009-10-29,107.91743393773268
2009-10-30,108.20650798605982
2009-10-31,108.20647241131748
2009-11-01,108.20643683658682
2009-11-02,107.6969649802101
2009-11-03,107.52901777248678
2009-11-04,107.68280670806163
2009-11-05,107.6466707753628
2009-11-06,107.66247954844032
2009-11-07,107.66244415255663
2009-11-08,107.66240875668457
2009-11-09,107.79738627652537
2009-11-10,107.72955183192803
2009-11-11,107.72951641399315
2009-11-12,107.72890771744756
2009-11-13,107.89669334549652
2009-11-14,107.89665787261103
2009-11-15,107.89662239973721
2009-11-16,107.94539408391186
2009-11-17,108.02948414253575
2009-11-18,108.14510528282024
2009-11-19,108.36359074215078
2009-11-20,108.46845862480632
2009-11-21,108.46842296394321
2009-11-22,108.46838730309183
2009-11-23,108.39248869038177
2009-11-24,108.40663491909417
2009-11-25,108.60033146488222
2009-11-26,108.60029576066364
2009-11-27,108.39326137388234
2009-11-28,108.39322573774163
2009-11-29,108.3931901016126
2009-11-30,108.3087233112139
2009-12-01,108.19694126760672
2009-12-02,108.39043555429363
2009-12-03,108.51036835195133
2009-12-04,108.51841986390882
2009-12-05,108.5183841866201
2009-12-06,108.51834850934308
2009-12-07,108.69515523328623
2009-12-08,109.00184543749589
2009-12-09,108.80965820035449
2009-12-10,108.65723405624395
2009-12-11,108.8719983310992
2009-12-12,108.87196253756551
2009-12-13,108.87192674404359
2009-12-14,109.07991562080322
2009-12-15,109.17598979624051
2009-12-16,109.37703074134778
2009-12-17,109.37006825371652
2009-12-18,109.42327913463414
2009-12-19,109.42324315985742
2009-12-20,109.42320718509255
2009-12-21,109.4971951420569
2009-12-22,109.3829753045652
2009-12-23,109.43031109002428
2009-12-24,109.4811249048115
2009-12-25,109.481088911017
2009-12-26,109.48105291723432
2009-12-27,109.4810169234635
2009-12-28,109.49341395501862
2009-12-29,109.49099740873537
2009-12-30,109.5686604522514
2009-12-31,109.65426393725699
2010-01-01,109.65422788654007
2010-01-02,109.65419183583501
2010-01-03,109.6541557851418
2010-01-04,110.48722047266281
2010-01-05,111.08261215599377
2010-01-06,111.44433476401106
2010-01-07,111.470298603845
2010-01-08,111.76963481042054
2010-01-09,111.76959806423923
2010-01-10,111.76956131807002
2010-01-11,111.92760977009408
2010-01-12,112.29328765540467
2010-01-13,112.50429755827855
2010-01-14,112.80289085399312
2010-01-15,113.0198583414345
2010-01-16,113.0198211842208
2010-01-17,113.0197840270193
2010-01-18,113.01974686983004
2010-01-19,112.96358496665903
2010-01-20,112.95285407278672
2010-01-21,112.7538794083225
2010-01-22,112.66361263574173
2010-01-23,112.6635755956499
2010-01-24,112.66353855557024
2010-01-25,112.31616018999684
2010-01-26,112.48410512086929
2010-01-27,112.62035080681693
2010-01-28,112.49590583780356
2010-01-29,112.41938585053029
2010-01-30,112.4193488907322
2010-01-31,112.41931193094625
2010-02-01,112.52093171560311
2010-02-02,112.50222378125527
2010-02-03,112.44967035080191
2010-02-04,112.50939596137938
2010-02-05,112.26624515775612
2010-02-06,112.26620824830567
2010-02-07,112.26617133886734
2010-02-08,112.37521057951714
2010-02-09,112.54571165773257
2010-02-10,112.57008528869586
2010-02-11,112.43014811510747
2010-02-12,112.45952900934539
2010-02-13,112.45949203634956
2010-02-14,112.45945506336588
2010-02-15,112.45941809039434
2010-02-16,112.43000165788719
2010-02-17,112.33078702021334
2010-02-18,112.53115152273911
2010-02-19,112.46558679071875
2010-02-20,112.46554981573132
2010-02-21,112.46551284075602
2010-02-22,113.21191822961677
2010-02-23,112.95371220007765
2010-02-24,112.93652333019054
2010-02-25,113.09122193965958
2010-02-26,113.20033367843179
2010-02-27,113.20029646188372
2010-02-28,113.2002592453479
2010-03-01,113.09501829185005
2010-03-02,113.09731155130417
2010-03-03,113.15586191315079
2010-03-04,113.24306954501465
2010-03-05,113.27662464210542
2010-03-06,113.2765874004754
2010-03-07,113.27655015885763
2010-03-08,113.32616673414546
2010-03-09,113.16650559964832
2010-03-10,113.63660571430856
2010-03-11,113.86278233420259
2010-03-12,113.87528290674851
2010-03-13,113.87524546829933
2010-03-14,113.87520802986246
2010-03-15,114.0979024706995
2010-03-16,114.20928478307204
2010-03-17,114.15949718429182
2010-03-18,114.35577650303291
2010-03-19,114.54114758524703
2010-03-20,114.54110992788344
2010-03-21,114.54107227053224
2010-03-22,114.86010645123689
2010-03-23,114.92198746380042
2010-03-24,114.31349217603791
2010-03-25,114.08950701562763
2010-03-26,114.63850585049117
2010-03-27,114.63846816111939
2010-03-28,114.63843047176
2010-03-29,114.68293356022835
2010-03-30,114.59642474198355
2010-03-31,114.82016455138306
2010-04-01,114.69117664192699
2010-04-02,114.70416461226962
2010-04-03,114.7041269013114
2010-04-04,114.70408919036556
2010-04-05,114.31982461317246
2010-04-06,114.44250421027051
2010-04-07,114.33581610092327
2010-04-08,114.73643567954856
2010-04-09,114.60644642527076
2010-04-10,114.60640874643906
2010-04-11,114.60637106761976
2010-04-12,114.76557554288577
2010-04-13,114.79325507826728
2010-04-14,114.69953868090737
2010-04-15,114.77573994916158
2010-04-16,114.63864054226799
2010-04-17,114.63860285285192
2010-04-18,114.63856516344823
2010-04-19,114.66393370209047
2010-04-20,113.98274402489639
2010-04-21,114.2083521004348
2010-04-22,114.03126851889797
2010-04-23,114.13087890520842
2010-04-24,114.1308413827277
2010-04-25,114.13080386025928
2010-04-26,114.0203848774776
2010-04-27,113.75732199276803
2010-04-28,113.88996346475749
2010-04-29,113.8251391969407
2010-04-30,113.60141848549871
2010-05-01,113.60138113708715
2010-05-02,113.60134378868786
2010-05-03,113.28290124969413
2010-05-04,112.70929001898394
2010-05-05,111.86890928910317
2010-05-06,109.80473914899223
2010-05-07,109.99386116039469
2010-05-08,109.99382499802937
2010-05-09,109.99378883567593
2010-05-10,110.71618276783786
2010-05-11,110.3284818029098
2010-05-12,110.6404997597932
2010-05-13,111.27963497864414
2010-05-14,110.71609217775726
2010-05-15,110.71605577794615
2010-05-16,110.716019378147
2010-05-17,110.70988517839068
2010-05-18,110.21971571395001
2010-05-19,109.66076365635044
2010-05-20,109.12217756392698
2010-05-21,108.5968033647572
2010-05-22,108.59676766169858
2010-05-23,108.59673195865166
2010-05-24,108.57071233538073
2010-05-25,106.79704702719062
2010-05-26,107.74826040168625
2010-05-27,108.52527855126985
2010-05-28,108.5376650892341
2010-05-29,108.53762940561819
2010-05-30,108.537593722014
2010-05-31,108.53755803842152
2010-06-01,108.7825912651655
2010-06-02,108.68598490571281
2010-06-03,109.46259785979129
2010-06-04,108.96945254346903
2010-06-05,108.96941671789558
2010-06-06,108.96938089233393
2010-06-07,109.17446068673071
2010-06-08,108.89479314211017
2010-06-09,108.69544511346378
2010-06-10,108.54567206918033
2010-06-11,108.47006231264405
2010-06-12,108.4700266512537
2010-06-13,108.46999098987507
2010-06-14,108.49034698092676
2010-06-15,108.88565837354064
2010-06-16,108.80812318806788
2010-06-17,109.1104087409379
2010-06-18,109.29181281800936
2010-06-19,109.29177688645444
2010-06-20,109.29174095491135
2010-06-21,109.46649684355727
2010-06-22,109.68432758678253
2010-06-23,109.73035232380317
2010-06-24,109.49241589883809
2010-06-25,109.32114652002973
2010-06-26,109.32111057883085
2010-06-27,109.32107463764382
2010-06-28,109.39818624150661
2010-06-29,109.15396256909904
2010-06-30,109.71306597548165
2010-07-01,109.72888182157617
2010-07-02,109.73234350563601
2010-07-03,109.73230742924912
2010-07-04,109.73227135287406
2010-07-05,109.73223527651088
2010-07-06,109.50934833313079
2010-07-07,110.10748491694768
2010-07-08,110.49335878808672
2010-07-09,110.51278645943754
2010-07-10,110.51275012646663
2010-07-11,110.51271379350769
2010-07-12,110.75572144164566
2010-07-13,111.04907348769288
2010-07-14,111.06765735053786
2010-07-15,111.10898562292789
2010-07-16,111.08233900200707
2010-07-17,111.08230248178603
2010-07-18,111.08226596157701
2010-07-19,111.06259355247624
2010-07-20,111.02710449980283
2010-07-21,111.08173113739034
2010-07-22,110.47239373965746
2010-07-23,110.54181100083642
2010-07-24,110.5417746583232
2010-07-25,110.54173831582195
2010-07-26,111.06387807064289
2010-07-27,111.1354300188541
2010-07-28,111.42833463749524
2010-07-29,111.77194690221957
2010-07-30,111.99866620887539
2010-07-31,111.99862938739606
2010-08-01,111.99859256592889
2010-08-02,112.02525404504046
2010-08-03,112.1000703836614
2010-08-04,112.18079424408398
2010-08-05,112.59152333144944
2010-08-06,112.30649412951094
2010-08-07,112.30645720682793
2010-08-08,112.30642028415707
2010-08-09,112.19601642012871
2010-08-10,112.3279609992953
2010-08-11,111.94844697723411
2010-08-12,111.54171809916015
2010-08-13,111.59521845021354
2010-08-14,111.59518176137459
2010-08-15,111.5951450725477
2010-08-16,111.69619032880084
2010-08-17,111.53398263239363
2010-08-18,111.61657284037271
2010-08-19,111.83293302187069
2010-08-20,111.90662345226792
2010-08-21,111.90658666104925
2010-08-22,111.90654986984268
2010-08-23,111.69460239088359
2010-08-24,110.80042799004447
2010-08-25,110.84886540567132
2010-08-26,110.37093250011831
2010-08-27,110.14722258979509
2010-08-28,110.14718637700958
2010-08-29,110.14715016423597
2010-08-30,109.86163185127896
2010-08-31,110.2184831189196
2010-09-01,110.57221868944536
2010-09-02,110.69904511547634
2010-09-03,111.11669830736501
2010-09-04,111.11666177584776
2010-09-05,111.11662524434252
2010-09-06,111.11658871284929
2010-09-07,111.3521899977829
2010-09-08,111.17871573388175
2010-09-09,111.37469990474318
2010-09-10,111.67822481869763
2010-09-11,111.67818810256894
2010-09-12,111.6781513864523
2010-09-13,111.57336590731312
2010-09-14,111.55457448225062
2010-09-15,111.52677645452582
2010-09-16,111.64048087593511
2010-09-17,111.90474000960626
2010-09-18,111.9047032190068
2010-09-19,111.90466642841945
2010-09-20,112.01625381147721
2010-09-21,112.03561841643042
2010-09-22,112.44755917736055
2010-09-23,112.1897072665317
2010-09-24,112.54071835105809
2010-09-25,112.54068135136987
2010-09-26,112.54064435169384
2010-09-27,112.80796700816956
2010-09-28,112.96855327262993
2010-09-29,113.06634357343232
2010-09-30,113.2880111338928
2010-10-01,113.43626025208356
2010-10-02,113.43622295797061
2010-10-03,113.4361856638699
2010-10-04,113.69792678605712
2010-10-05,113.47943014575439
2010-10-06,113.71565126564613
2010-10-07,113.71068430182673
2010-10-08,113.53102077709816
