,main_cad_ig_oas,short_cad_ig_oas,long_cad_ig_oas,main_us_ig_oas,main_us_hy_oas,spx_price_close,tsx_price_close,cad_3m_tbill_close,cad_long_only_agg_close,main_cad_ig_er_index,short_cad_ig_er_index,long_cad_ig_er_index,main_us_ig_er_index,main_us_hy_er_index,cad_3m_tbill_index,ytm_1x_index,ytm_3x_index,ytm_5x_index,ytm_8x_index,ytm_10x_index,ytm_1x_index_net_fees,ytm_3x_index_net_fees,ytm_5x_index_net_fees,ytm_8x_index_net_fees,ytm_10x_index_net_fees
2015-06-30,1.259939,1.000742,1.996297,1.44433,4.682054,2063.11,14553.33,0.578,226.9798,113.26594063567536,116.1193831493633,109.72245157754867,109.05425150494106,165.1550562085201,129.09352867262066,146.27621175400012,191.62086610743967,248.64756215764535,361.06815846083293,457.5710459861442,117.10717750038569,142.17414468287137,171.12012731025425,222.5744269233456,262.52205109108434
2015-07-31,1.363412,1.084294,2.081633,1.530045,5.107278,2103.84,14468.44,0.403,230.3795,112.88533762599494,115.98518630064525,108.57626670943026,108.49093940258989,163.25683500913354,129.13680270995727,146.1438676946805,191.00459146342416,247.27316910089488,357.8205256777907,452.39780517010814,116.87478976062677,141.56339836742853,169.98951571956366,220.33217604667493,259.27057840134336
2015-08-31,1.46873,1.179328,2.240633,1.632855,5.463258,1972.18,13859.12,0.369,228.0095,112.23613179160108,115.72691164764284,106.59990395736385,107.83791074013781,160.3500650200478,129.17644527588777,145.8509810704972,189.77114532670154,244.57510777120598,351.5258801207894,442.42460148355576,116.51437763698445,140.4963889348744,167.9511874763562,216.2182932547958,253.27498370346498
2015-09-30,1.518625,1.250672,2.23288,1.686404,6.301606,1920.03,13306.96,0.441,227.4356,112.21070581830502,115.64605904082022,106.79985659521381,107.48555036679441,154.82036095781842,129.22382193553463,145.79028083449427,189.4269991829918,243.78983094909992,349.66042724795113,439.4585737592143,116.34009222338018,140.0899149643091,167.23060507806423,214.83744160537515,251.3035729041317
2015-10-30,1.531215,1.264073,2.263276,1.592786,5.601997,2079.36,13529.17,0.438,226.8521,112.27011241017932,115.76099503305852,106.729944341088,108.40336948137647,159.65296240984603,129.27089420752372,145.97599435544123,190.04482674491803,245.06955208241595,352.538433343182,443.9492164411086,116.3592957407891,140.34972931047062,167.8233017191803,216.14333757366907,253.25572233556025
2015-11-30,1.470925,1.205463,2.201541,1.55576,6.079128,2080.41,13469.83,0.491,226.9752,112.74551121957124,116.04760999588078,107.87980259834504,108.64372576832537,156.63494347657604,129.32366888841298,146.384709570847,191.51800096202427,248.18280775472243,359.63549723232666,455.08486551183387,116.52943597162594,141.14568927799795,169.48145050824212,219.64354573985963,258.4228950780228
2015-12-31,1.580132,1.310531,2.349147,1.651978,6.626517,2043.94,13009.95,0.511,229.7097,112.22367989544257,115.9678516340067,105.87373235951172,107.97281382283921,152.96776545481714,129.3786106576338,146.3339521566758,191.1883372228079,247.4144586341459,357.7805801029646,452.112091952863,116.36321983311228,140.75034478028496,168.77377265013283,218.27353722945847,256.4557806297551
2016-01-29,1.760898,1.470618,2.543026,1.93982,7.313421,1940.24,12822.13,0.463,230.5736,111.1696515268918,115.54610323021973,103.04493233661623,105.65637803182166,147.78372918485007,129.42842361915478,145.8457759277209,189.1599088573836,242.98991565449091,347.4788492535346,435.8057777342755,115.8493959468016,139.10508165160834,165.57335444616183,211.75303442720013,246.92931524370005
2016-02-29,1.846281,1.564775,2.572967,2.021847,7.221442,1932.23,12860.35,0.463,231.2246,110.86180719806262,115.33569146531543,102.4892707825856,105.32586480662629,147.75304041564755,129.4782557595116,145.62404774287174,188.18340258281356,240.85054201404375,342.52121835636086,428.00072630530747,115.54819448809006,138.23679053779898,163.93682412762786,208.5032437037694,242.24034488719374
2016-03-31,1.626811,1.376223,2.319208,1.64481,6.52486,2059.74,13494.36,0.454,232.6741,112.77795265123657,116.41357616354443,106.70695127443159,108.08132635359189,154.04014652724194,129.52714006271316,147.0277018122683,193.51466646573547,252.17567391993407,368.23027846573535,468.12560575824415,116.38884865975537,141.43875913195464,170.33863863912853,221.61431419567057,261.32147752253394
2016-04-29,1.410237,1.17996,2.089029,1.460189,5.775532,2065.3,13951.45,0.56,232.5676,114.33473499851614,117.23481922899745,110.42396734322146,109.6980662779184,160.11571788569324,129.58743146949584,148.12095776089106,197.6838962307827,261.16670355021085,389.1521743466701,501.3281090701023,117.0176576176611,143.8991368970311,175.34456049894703,232.1137599143616,276.83608422671864
2016-05-31,1.482425,1.214802,2.238614,1.47705,5.711278,2096.96,14065.78,0.548,234.7247,113.91962330619909,117.23674656942558,108.45429970205087,109.52851694667925,161.27512540584658,129.6464616121238,148.17838048930247,197.7670330964957,261.28512556178697,389.34782238023206,501.59663773556787,116.93668454240067,143.8042939639317,175.23475743220902,231.97985507998905,276.6854817609688
2016-06-30,1.546207,1.272036,2.31992,1.552414,5.943487,2098.86,14064.54,0.492,238.979,113.73407785893535,117.20974577432317,107.64077640818482,109.11423080775428,160.26191120498186,129.6994971721767,148.19238027043963,197.69462252518068,261.0691052734427,388.7569127887359,500.6043237111879,116.82148220896183,143.596383375207,174.90068840813814,231.37732488042323,275.8393890512332
2016-07-29,1.485261,1.213206,2.224738,1.447049,5.361385,2173.6,14582.74,0.535,241.1686,114.46007318610994,117.70839236786834,109.2423269224982,110.13395566948351,164.43357362698268,129.75718022394915,148.87625324041738,200.28904511596562,266.71655339401696,402.12818143059934,522.0820287124536,117.17251317841966,145.06640489295825,177.9561165920244,237.92946657228634,285.6455678694901
2016-08-31,1.437911,1.17121,2.182642,1.354503,4.91175,2170.95,14597.95,0.524,241.2542,114.94085700052452,118.04125522230974,110.10171882962518,111.03717415198497,168.59470004314386,129.8137052331863,149.34955948330156,202.0585812708476,270.5814449064041,411.3667596559136,537.0292018668243,117.38162076117888,146.02267899806506,179.98469832487504,242.35742434316117,292.3347420630137
2016-09-30,1.432922,1.157391,2.173293,1.383144,4.822022,2168.27,14725.86,0.532,241.8599,115.1704076848574,118.21781188857088,110.45634985987229,111.00584057181102,169.5040947973356,129.87111612306188,149.62640680457181,203.0375807374396,272.7018745001077,416.43633125582033,545.2538937211989,117.45885003993493,146.4900475536175,181.01841907804925,244.67374750463858,295.87204836972
2016-10-31,1.395117,1.130089,2.137569,1.323542,4.774109,2126.15,14787.27,0.475,239.4575,115.60615952914937,118.4596855316949,111.28206298955928,111.62654749030281,171.05554543652423,129.9224118603161,149.97902912417024,204.34690615381012,275.5763390783135,423.3819416782243,556.5791906330754,117.58634947988122,147.15858151250424,182.47414780170095,247.91792119611392,300.8241717971034
2016-11-30,1.295644,1.03362,2.043756,1.282768,4.510628,2198.81,15082.85,0.513,234.2764,116.37876011752905,118.92442064698858,112.90134498042978,112.21105088333343,173.24993834337852,129.9778235250791,150.61874352877118,206.82188620282167,281.07628036036454,436.8147537132922,578.6050935694619,117.90475621949324,148.53851837863377,185.40223100576247,254.37633107986164,310.6671242946491
2016-12-30,1.237665,0.990486,1.929798,1.222501,4.093021,2238.83,15287.59,0.456,233.0074,117.01570689059028,119.28283506593446,114.5918495602118,113.13489905269253,176.5129692621229,130.02711216937348,151.1170986276593,208.7528413091673,285.3947135654231,447.47535712278443,596.2137355166554,118.12815161150519,149.5809870420578,187.65331640801332,259.41980496238955,318.41835622060927
2017-01-31,1.168822,0.929538,1.859266,1.205534,3.879385,2278.87,15385.96,0.464,232.4913,117.59327769728914,119.5718048908518,115.85152682262783,113.19504156502896,178.70741379858345,130.07728271257122,151.52875938803925,210.3329411817682,288.93770562009286,456.2825839633108,610.8371638196727,118.29327108067105,150.40609842545157,189.46126293840874,263.5217590855832,324.7645561678851
2017-02-28,1.114123,0.864829,1.820745,1.145962,3.636521,2363.64,15399.24,0.507,234.5599,118.05905643871866,119.92023952173983,116.6371183430426,113.73692773605866,180.7160547494192,130.13211306881732,152.02141761259912,212.2426154310277,293.2449960062096,467.0733897823341,628.8430749507335,118.51162435836306,151.42881445577976,191.688101934554,268.5772350599396,332.60376098687277
2017-03-31,1.102129,0.843071,1.826314,1.181861,3.820388,2362.72,15547.75,0.552,235.6622,118.23462442272981,120.10830803497699,116.7136707829247,113.56227444719644,180.27282332489858,130.191822925041,152.3167695634579,213.32067870083603,295.65428257851323,473.10834751957645,638.9406290451963,118.59857704344967,151.94363940734675,192.85085473345544,271.28045739983435,336.83815541957665
2017-04-28,1.067112,0.825286,1.7291,1.152875,3.687701,2384.2,15586.13,0.528,239.0536,118.83667513029035,120.33837549901799,118.50540069994875,113.8194487095323,181.3928980362373,130.2489691647213,152.66255142835314,214.6221800903256,298.5907651650867,480.52604755857226,651.4061368808817,118.7185901073474,152.59217689956205,194.30198541955644,274.64681774256195,342.11489410798987
2017-05-31,1.147817,0.901339,1.827726,1.125653,3.617564,2411.8,15349.91,0.539,241.1103,118.33339943438006,120.12848491462384,116.83161856992261,114.2388483377482,182.26297990846078,130.3073286277783,152.4518163081006,213.57724087082462,296.0954187730965,473.99589642438025,640.2814696075591,118.42653691915706,151.68449973660424,192.4684108293082,270.6179587669243,335.9029169305426
2017-06-30,1.093503,0.827172,1.759228,1.082862,3.620871,2423.41,15182.19,0.713,238.1149,118.9113137238697,120.52712048024941,118.39514691333926,114.81527928824474,182.90004005687524,130.38450102940507,153.0351510282018,215.8119368487426,301.15864885752234,486.81996189735275,661.853861486399,118.70302746467291,152.89433499204782,195.08930994368473,276.5929977423792,345.2143263111247
2017-07-31,1.043404,0.787328,1.723895,1.015964,3.506509,2470.3,15143.87,0.739,233.5968,119.34453380025478,120.77985620972686,119.24512343230217,115.50294473679142,184.42575378202127,130.46452546219908,153.43708073488622,217.28382349482592,304.47563073899835,495.2442976763553,676.0828380160879,118.85908982207935,153.64038188709938,196.73669428844886,280.4076033456375,351.2059239396929
2017-08-31,1.09291,0.825185,1.792963,1.099809,3.748983,2471.65,15211.87,0.78,236.9247,119.10464651353492,120.7464315923194,118.17583690861866,114.78713487228576,183.18717992774182,130.54902573904997,153.48106480303326,217.22584753414878,304.22586897148153,494.4268863951384,674.592750535984,118.76483586638975,153.43350986939262,196.36290459474412,279.64204318803405,350.05268694424456
2017-09-29,1.064224,0.795128,1.78204,1.008735,3.477319,2519.36,15634.94,1.004,233.7777,119.35835013002693,120.93359701353769,118.60051005085836,115.78759773027699,185.7982035912777,130.65775233614517,153.83385975806573,218.3985981893281,306.8114548234689,500.92816090947804,685.5543781495305,118.88789145830027,153.99680220810797,197.60124097309833,282.5109034003897,354.5663235824257
2017-10-31,1.018726,0.730057,1.716619,0.948735,3.366349,2575.26,16025.59,0.877,237.7922,119.90235923108257,121.27776919329433,119.8594354889666,116.39395190631893,186.74929344756924,130.7528596875949,154.3706757706369,220.4038255606457,311.3747913538253,512.655541835593,705.5062200541535,119.13142675936928,155.0573130368207,199.9180580119909,287.87349908155977,363.012107221099
2017-11-30,1.008256,0.722776,1.685245,0.969965,3.444292,2647.58,16067.48,0.882,239.6148,120.1376580188848,121.41286171317643,120.49649438156224,116.35560475492387,186.71031326754792,130.84857671686783,154.64262538710275,221.2831236021202,313.31070380426286,517.5560347669131,713.8219204852713,119.20048913018115,155.44082602733042,200.79110213126947,289.9483416561524,366.31592662170897
2017-12-29,0.968237,0.702714,1.632504,0.930638,3.416898,2673.61,16209.13,1.059,238.7073,120.5310523841974,121.59936765243991,121.5277130201992,116.9304037695253,187.13215161251958,130.9634938676106,155.00295603775143,222.47857164876183,315.9658886439397,524.3272184141083,725.353896507131,119.32718408078978,156.01196128149627,202.05321772179477,292.906640003899,371.00999680006896
2018-01-31,0.885317,0.632856,1.541907,0.859059,3.194876,2823.81,15951.67,1.199,236.6494,121.27532922204875,121.95399032031207,123.40688753969063,117.77576966313765,189.9272416384724,131.09363458680397,155.59595835240665,224.62735610958782,320.86052520568956,537.0369041184432,747.1671947121217,119.60571587705932,157.1495895218795,204.52830369125573,298.67288494845974,380.15317963180826
2018-02-28,0.964104,0.714178,1.62352,0.952225,3.342214,2713.83,15442.68,1.149,236.983,120.79846977653447,121.72034354841699,122.1087063180791,117.04687780208873,188.94497403089412,131.21850052309776,155.4329474952056,223.5313150421948,318.06547874361564,529.2720621504134,733.5012117172706,119.35127833484005,156.21313157703412,202.52581972932097,294.03200933058656,372.78959637368916
2018-03-30,1.036027,0.770792,1.70314,1.083472,3.517958,2640.87,15367.29,1.153,238.8773,120.31152872889588,121.5853934207283,120.41712097749706,115.97752465133229,186.78481526849217,131.3439182239416,155.39608093231107,222.982642613353,316.5794939128122,525.038935579802,726.008206166356,119.19411251544645,155.66104094286672,201.3609734428789,291.36288554922373,368.5789214857193
2018-04-30,1.016549,0.755809,1.699611,1.07143,3.358808,2648.05,15607.88,1.195,236.7061,120.7450099637908,121.79107578321636,121.60197848523846,116.02570055529719,189.04116462984663,131.47400391385554,155.79976906562501,224.3163332951547,319.54409664774016,532.6202306960943,738.947727911083,119.34792423549945,156.30956679249167,202.7789792686423,294.6715637307616,373.8244283397998
2018-05-31,1.079704,0.834579,1.727749,1.142415,3.605147,2705.27,16061.5,1.29,238.5834,120.54784302212073,121.66025024543153,121.28929602184067,115.50814587308717,187.80645738635997,131.6145096504483,155.78578243034804,223.81428347461642,318.1424186582332,528.5675057069692,731.7375244161652,119.20835628477326,155.79096590548113,201.67056080701465,292.1112565586232,369.77327774002697
2018-06-29,1.080246,0.832701,1.741999,1.224953,3.611284,2718.37,16277.73,1.262,240.1173,120.5630139681651,121.7501583869654,120.94203506418646,114.81422953167315,188.55966457403085,131.7521300263699,156.0506732757853,224.52564878316159,319.6238148362923,532.2005738355288,737.8485887499659,119.27125056919343,156.0688840000388,202.28368642774052,293.5498195301641,372.0588560311427
2018-07-31,1.06852,0.825236,1.711121,1.085813,3.359728,2816.29,16434.01,1.447,238.2364,120.8523314440448,121.8980811769008,121.7334628097616,116.34381110476689,190.9763508286238,131.90995712909753,156.41405134479513,225.59406086431383,321.9214211055109,537.9661049963081,747.634910844116,119.39786906305497,156.55691922336067,203.33404429264908,295.9835449832062,375.91194279609994
2018-08-31,1.110362,0.835385,1.621149,1.130183,3.361804,2901.52,16262.88,1.538,239.8971,121.01475335193564,122.07484924135785,121.77739032981651,115.84626563313924,191.2421765406327,132.07784154028897,156.82675930944794,226.84358591243577,324.6381419487306,544.846406719466,759.3651012373252,119.55608031681793,157.15031644857726,204.6060040718713,298.9295726601502,380.58023176900144
2018-09-28,1.105533,0.820783,1.637063,1.051238,3.146861,2913.98,16073.14,1.584,237.6151,121.14413264503925,122.23651540570515,121.83236795045482,116.74627063699248,193.22782684785818,132.2509312257885,157.22675279235938,228.02298735777896,327.18584481156296,551.2869181734073,770.352676533102,119.70555667984193,157.70059485928863,205.78309207849094,301.65878934224895,384.91173317224906
2018-10-31,1.162156,0.882058,1.694989,1.174638,3.695825,2711.74,15027.28,1.741,236.1144,120.79860777279173,122.12071953229618,120.94619463736993,115.78937734165697,190.15393345874497,132.44129102707336,157.29086740058827,227.683954649762,326.07948038602484,547.8560470744444,764.098949147805,119.62513090248055,157.29585890693124,204.86507243526387,299.4557651407492,381.3714484768493
2018-11-30,1.328833,1.033144,1.853581,1.370961,4.16666,2760.17,15197.82,1.7,238.6239,119.72600794271125,121.71650605668025,118.49988973561858,114.4002614448393,187.19794492618473,132.62746996039942,156.97809573595904,225.72396186806964,321.11384677481607,534.0730067311918,739.8173804886876,119.25810426373951,155.77197034766323,201.5241451436806,291.598707686696,368.84046368105703
2018-12-31,1.48282,1.178783,2.001255,1.529204,5.269027,2506.85,14322.86,1.652,241.8651,118.74946036440636,121.37478940025626,116.17086564778009,113.19021899146664,180.34583558918186,132.80868573119648,156.73863861885368,224.11220759433607,317.0179313185606,522.7625274845614,719.9956476966009,118.94742913930286,154.49152084266933,198.73606159980292,285.1084712932375,358.56000023957677
2019-01-31,1.31563,1.006437,1.852356,1.267332,4.213804,2704.1,15540.6,1.655,245.0737,120.15011856186678,122.10211204701467,118.79576145930422,115.26037980844974,187.70274818487215,132.9904761741893,157.87920928281892,228.4289752051138,326.9235925799412,548.4947210758285,764.0653035216735,119.57400380916098,156.8791393222263,203.83199574013386,296.77575484386244,376.88574762013417
2019-02-28,1.257112,0.945568,1.814973,1.197597,3.774613,2784.49,15999.01,1.673,245.5122,120.63002096392539,122.44195641343289,119.4170074577285,115.9450921629284,190.98073454537578,133.17448036099114,158.5237638006294,230.63311838946174,331.89796391981486,561.4202954192455,786.3241304257817,119.8792155614668,158.02185772502736,206.28116854615274,302.44803237967784,385.87243168993865
2019-03-29,1.262802,0.946536,1.830513,1.184511,3.873935,2834.4,16102.09,1.669,251.3675,120.68172781611138,122.58457435542414,119.2327661219424,116.21975333230226,190.5478060476569,133.35830191158374,158.91385860604586,231.7379333669747,334.26104988173086,567.3793547305622,796.5021660877131,120.01995099361157,158.52027492775397,207.340263287161,304.8991976328818,389.7637791744725
2019-04-30,1.160005,0.827882,1.780774,1.101635,3.538221,2945.83,16580.73,1.677,250.9754,121.45452050108551,123.10815023433656,120.36048512418334,117.3216281648557,193.15716198723936,133.5432528282309,159.79960044428518,235.00914674346194,341.83483136582754,587.5052667238435,831.5593989330168,120.47842289213288,160.27682256775253,211.14326523306417,313.8123912037558,403.9878906588915
2019-05-31,1.225414,0.881134,1.838391,1.278173,4.361556,2752.06,16037.49,1.681,255.1729,121.13680883545194,123.0516940677206,119.45193918780403,115.68968197065,188.32962560069632,133.72889864965958,159.93499479498897,234.9927186411814,341.4974116398538,586.1170774971295,828.8318557505152,120.45042710415214,160.09257605788198,210.70688873246502,312.73209148219524,402.22663200459226
2019-06-28,1.115178,0.766386,1.735456,1.138288,3.787076,2941.76,16382.2,1.659,257.5798,122.14743627241289,123.54084670094474,121.50857189326585,117.34998393110266,191.2256700682598,133.91238779139647,160.77673088166463,238.09775939854956,348.72476341648286,605.5112513016129,862.846790873265,120.87872954299463,161.7437142041089,214.3039612557608,321.24095655667236,415.8886484874957
2019-07-31,1.085352,0.74327,1.677242,1.073747,3.692043,2980.38,16406.56,1.651,257.8853,122.72120675366148,123.78663492168165,122.70981657077414,118.08475442648951,192.47938571861803,134.09524928128985,161.30259486235136,239.82392808130007,352.6405560164772,615.9245199623815,881.1189019171488,121.10386078486819,162.59200440902063,216.15273096851246,325.6420087048025,422.9930080568443
2019-08-30,1.22291,0.884443,1.810225,1.199501,3.928767,2926.46,16442.07,1.625,262.7453,121.73064903401655,123.46583443008402,120.27841113359034,116.84471217567815,190.2777911064176,134.27549802757224,161.0877938951313,238.26152683044916,348.5154004084094,603.9308775953186,859.3942944897981,120.81184154664699,161.35721042675297,213.39082812747304,318.9493384707041,412.10713394216407
2019-09-30,1.178161,0.841954,1.7585,1.145108,3.729104,2976.74,16658.63,1.655,260.5604,122.28769578783516,123.70235545978503,121.504721702144,117.33509774820826,191.54030898652155,134.45929626437524,161.60330790822633,239.9368783167676,352.3012971717722,613.9621485206737,876.9614528313982,121.02960174566564,162.17353752504783,215.16534058101712,323.15971531825795,418.8893565885533
2019-10-31,1.179762,0.831269,1.776649,1.096971,3.873924,3037.56,16483.16,1.663,260.0656,122.40478258792113,123.86881800845661,121.50243498328157,118.04255915992228,191.5467428255004,134.64422906352158,162.02941739831525,241.2152865206456,355.12655705358156,621.3643538032516,889.8946980856389,121.189790148749,162.75917638261436,216.43456333656013,326.17488717616703,423.75598079677746
2019-11-29,1.113622,0.768636,1.689476,1.038994,3.71341,3140.98,17040.2,1.655,261.0181,123.18107494314157,124.21390167117,123.14760832856393,118.78258212840294,192.45332972835863,134.82853202468053,162.6889427989634,243.54112418812096,360.5294259675213,636.0108842490571,915.829188761912,121.49787204236229,163.94376044887088,219.03483760795206,332.4107410604315,433.86430934101065
2019-12-31,1.030422,0.69471,1.617186,0.928434,3.376567,3230.78,17063.43,1.659,258.2028,123.9646001973969,124.6008043742344,124.66228450377059,120.19514815855136,196.33212266423564,135.01352997106807,163.4052001974297,246.1305115786296,366.6086222422007,652.6783691629896,945.5349408069272,121.84104587220168,165.2749349997331,221.97316354645068,339.51025164046376,445.42801752167617
2020-01-31,1.034899,0.676551,1.652345,1.010942,3.869097,3225.52,17318.49,1.641,265.5735,123.96360600130332,124.80060301005653,124.04587937181326,119.23764115563034,194.14432117850268,135.1967867042814,163.87524214271804,247.6278618419126,370.0146297626744,661.8818600420047,961.9003845113341,122.02714104579539,165.97790338899955,223.52237957647515,343.26803420997817,451.572345926854
2020-02-28,1.157376,0.791354,1.794986,1.23286,5.039221,2954.22,16263.05,1.486,267.543,122.9929399754116,124.50586641795181,121.61242173782465,117.13318740984073,188.88925569737756,135.36307584059838,163.67597466008576,246.1571280005308,366.06930783539616,650.1350517396995,940.2856069289589,121.7470133028467,164.81291471932843,220.89772205074195,336.8052451154426,440.9375650494242
2020-03-31,2.496566,2.329314,2.679667,2.848594,8.672563,2584.59,13378.75,0.255,262.9457,114.14552278369135,119.26095221016779,107.17202292639037,104.95715392463593,163.76261190335697,135.39180693019438,156.8019311988268,215.07989962358926,289.0112656867744,431.11836358924893,544.3027183228355,116.50245332266904,143.8274173537109,174.15998657747213,222.9790817609613,254.76927833542925
2020-04-30,1.926773,1.654972,2.312326,2.022298,7.41674,2912.43,14780.74,0.263,272.549,117.84435023528023,121.59529930259639,113.16438690200535,109.73092225573325,170.6425658139878,135.4214445924237,159.892192097855,227.73841288178568,317.3348939382743,498.6841534596178,650.9147549798645,118.3471700846424,150.89063701439179,188.50795525492416,252.47834760266161,296.95167263345115
2020-05-29,1.884904,1.58922,2.311384,1.734947,6.410547,3044.31,15192.83,0.192,273.3312,118.3533105563984,122.09547791841864,113.4386204240727,111.71977876198007,177.93357488858322,135.44309297957565,160.56198692927515,230.5660085226529,323.8856128524605,515.1324175931667,677.739127954761,118.6599597239407,152.3446014904157,191.64261288810482,259.32508830098817,307.0809998041785
2020-06-30,1.589714,1.250137,2.090212,1.494712,6.293202,3100.29,15515.22,0.209,277.7433,120.79261726122377,123.5634123141553,117.48097163129839,113.83499838042313,179.54117093032232,135.46666008479022,162.50680217636804,238.9028675077169,343.3847934461697,564.725467695301,759.2834195462431,119.77274900053536,156.88702935806643,201.27373193763214,280.30808368375705,338.2044863365884
2020-07-31,1.377762,1.000064,1.981951,1.316187,4.873467,3271.12,16169.21,0.17,281.2829,122.43476390266194,124.6677776105908,119.76299486246711,115.8549321256847,187.1748916634675,135.48583625811614,163.96853579774836,245.32223230442756,358.7497064930224,605.1363114314563,827.1889202772105,120.57857654153459,160.32630032975567,208.74419703604664,297.1004800554845,363.6039532785845
2020-08-31,1.301023,0.912483,1.955187,1.289613,4.822354,3500.31,16514.44,0.147,277.9958,123.0141460193592,125.16806566210879,120.22201767865619,115.91517669039007,189.4403124274955,135.50242210130972,164.63278847728338,248.28499833408847,365.961644107911,624.5865352443155,860.4153029141505,120.8831258466643,161.8249956544027,212.11955545077802,304.9447956949077,375.6846777647154
2020-09-30,1.365146,0.93732,2.065747,1.357517,5.212457,3363.0,16121.38,0.124,278.8826,122.44510472241994,125.19989590120666,118.45745781195754,115.4543918391622,187.40426667602165,135.51641606680266,164.67778023921855,248.47912878624808,366.43391232101544,625.8690522097068,862.6196744861077,120.78565026894421,161.7768102951522,212.1575698564485,305.1971915401827,376.15803563837864
2020-10-30,1.362435,0.903878,2.10004,1.250298,5.03692,3269.96,15580.64,0.094,276.7197,122.39555363744086,125.47005098458332,117.83926032315055,116.59384817762827,189.0179279806195,135.52702694864848,165.03213396934797,250.08613785882736,370.3851547240382,636.6692554253923,881.228028901085,120.89572584101731,162.51767898806926,213.90740643001072,309.39370797509673,382.7101155606299
2020-11-30,1.17012,0.702746,1.907969,1.043097,4.139627,3621.63,17190.25,0.118,279.5356,124.27353226258802,126.28896765864899,121.55247675769691,119.30912768777424,196.24181137182427,135.54034657080337,166.111573030147,254.9864159471669,382.47746743538323,669.921415357992,938.7562611076049,121.45691937289624,165.075301997639,219.64719442901082,322.8450214045041,403.5953363481724
2020-12-31,1.101053,0.648623,1.83337,0.957774,3.593229,3756.07,17433.36,0.074,280.439,125.11920122228169,126.64024042219151,123.12684874715796,120.24578308414753,199.96495811520526,135.5487020586508,166.5698510493631,257.1083763504026,387.7881122456177,684.8133374327807,964.846509931187,121.63027818759629,166.0914853535149,222.0379284169715,328.64888790884777,412.75929239045314
2021-01-29,1.04187,0.613179,1.761907,0.960424,3.608526,3714.24,17337.03,0.067,277.2928,125.76231266537219,126.85862771759237,124.36272341004117,120.28178226668726,201.2134233340009,135.5562678714617,166.85235303233387,258.43118277251494,391.12071561993986,694.2413592535509,981.4575265549486,121.69399992312628,166.66541381361773,223.45610575513572,332.1931996980099,418.4207370172367
2021-02-26,1.01324,0.622997,1.693226,0.893321,3.248435,3811.15,18060.26,0.124,270.2194,126.33326979200359,126.86101773413858,126.18706113747753,121.06918410075751,203.5232528271636,135.5702673978578,166.8586643141414,258.45069576077486,391.1649848327506,694.3591758643628,981.6610666626326,121.56721641801754,166.49805804602107,223.24014388588003,331.8909231023874,418.05576444395695
2021-03-31,1.074379,0.698053,1.743588,0.901481,3.081801,3972.89,18700.67,0.089,266.0066,125.98466576733954,126.73034581143172,125.50904039179731,121.42527399572649,205.22055534644102,135.5803180935021,166.68509915404735,257.6494281313157,389.1464355575726,688.6303844584478,971.5395985274926,121.30951332427664,165.80210942065742,221.84712530413054,328.79434083819496,413.29402551866724
2021-04-30,1.073294,0.682406,1.761255,0.878353,2.898321,4181.17,19108.33,0.101,266.1763,126.09567841542709,126.91338498449409,125.2282816888025,121.58468959519726,206.65462016955752,135.59172415784676,166.92581887786818,258.76577121959286,391.95663265859935,696.5870944266708,985.5715824760163,121.34709917062519,166.26058181326746,223.0052831656879,331.72177383980437,417.98858370370954
2021-05-31,1.055987,0.663496,1.739047,0.831463,2.935986,4204.11,19730.99,0.113,268.0305,126.30770829868261,127.06501475120433,125.54489885796191,122.15500933037524,206.8166807892407,135.6044857704342,167.1268941851409,259.69579579935356,394.3019360672837,703.2519205099647,997.3563859712511,121.35998519584803,166.6159249778424,223.9348453325627,334.1151311644819,421.8533182521897
2021-06-30,1.058741,0.668975,1.730459,0.801613,2.671171,4297.5,20165.58,0.144,270.4482,126.56565642672435,127.16613563124363,126.1221568138088,122.76366620916532,209.3297785270154,135.6207475787217,167.26585213703578,260.3250625447187,395.8849525767733,707.7542741673117,1005.3290851349036,121.32986414108294,166.8061882773274,224.49352278964062,335.6267222971705,424.3325740200783
2021-07-30,1.074455,0.679335,1.740621,0.853678,2.927866,4395.26,20287.8,0.169,273.2262,126.55265053986994,127.22701514701573,125.9348527987246,122.31077631287977,208.6189971707291,135.63983272214543,167.35536868302486,260.7136381187643,396.85492425818023,710.504858713858,1010.1987336058787,121.26380337365981,166.8647466613273,224.75503853248955,336.4274274465721,425.69025130630155
2021-08-31,1.072971,0.670083,1.757125,0.864446,2.842769,4522.68,20582.94,0.168,272.8582,126.62897697446355,127.34609963319335,125.86269968416211,122.24525809933225,210.00479266942506,135.65880769242762,167.52131880419623,261.46021853035546,398.7342717122898,715.8646254483625,1019.7103640470172,121.25312676389863,167.11777405287978,225.45347879072483,338.27588158133796,428.7065060527298
2021-09-30,1.042944,0.649637,1.714515,0.838977,2.873068,4307.54,20070.25,0.136,269.1086,126.96206690065625,127.5193858382692,126.51791698480493,122.56305787436051,211.11347937155648,135.6741727820771,167.75412714229566,262.535139963497,401.4587127994414,723.6782689698676,1033.6156175537983,121.28508479001587,167.54840974301592,226.5559721283128,341.1038771026287,433.28222008378157
