,cad_ig_er_calc_index,levered_er_index,credit_fund_estimated_index
2015-08-11,111.75318792546665,137.71910060359755,196.16275458211626
2015-08-12,111.74434056274822,137.68634616962385,196.11824455123653
2015-08-13,111.70712297783435,137.54872740463622,195.92436643618106
2015-08-14,111.62760306531807,137.25493557651856,195.50803119207777
2015-08-17,111.65465788182021,137.35459822362168,195.6564123145904
2015-08-18,111.61468522166274,137.20703314747504,195.448318120694
2015-08-19,111.47082461858379,136.6764479979218,194.69459456243666
2015-08-20,111.42353606378315,136.5024589377325,194.4488020542542
2015-08-21,111.39083451850055,136.38222828528947,194.27958892830713
2015-08-24,111.28635996061458,135.99835132890877,193.73881451820696
2015-08-25,111.25435586022299,135.8809740467003,193.57360906227805
2015-08-26,111.39997742768966,136.41449590966056,194.335670067498
2015-08-27,111.27041948260019,135.9385017248411,193.65953487389035
2015-08-28,111.31222923275146,136.09169330575338,193.87973115981507
2015-08-31,111.19500923331806,135.66161554478225,193.27289910971268
2015-09-01,111.27875747545441,135.96809787972998,193.71146772250475
2015-09-02,111.14644669410978,135.48305373118805,193.0223705770177
2015-09-03,111.16809771207443,135.56218435232557,193.13703800036984
2015-09-04,111.15099967704991,135.4995899960809,193.04981162112017
2015-09-08,111.15103326187614,135.4995346304269,193.05766112475007
2015-09-09,111.25681650849018,135.88635775990033,193.61083186597685
2015-09-10,111.30971708775084,136.08014751049163,193.88898032239692
2015-09-11,111.34839337361655,136.22195223896097,194.0930655875358
2015-09-14,111.35221532683946,136.23584503440983,194.11899214818632
2015-09-15,111.38472655810685,136.3551295740535,194.2910903059753
2015-09-16,111.40661602833761,136.43547480315428,194.4077292696309
2015-09-17,111.46256499032413,136.64098568928512,194.7027254213732
2015-09-18,111.4378107344175,136.54990268736367,194.57510499665884
2015-09-21,111.414154702328,136.46280757511136,194.45747415033486
2015-09-22,111.39726937120284,136.4007179992074,194.37117108840883
2015-09-23,111.30985702452676,136.07957623105722,193.91582292216353
2015-09-24,111.27491872981845,135.95139221186201,193.73543758383852
2015-09-25,111.27762790579953,135.9612774148276,193.751865088787
2015-09-28,111.23561104921997,135.80713225802165,193.53917009614895
2015-09-29,111.22728537080202,135.77659324225135,193.49791829460995
2015-09-30,111.1689899489575,135.56306266545744,193.19594950984018
2015-10-01,111.10263081033949,135.3202566557238,192.85223600952736
2015-10-02,111.06518372911313,135.18338331037447,192.65951102754516
2015-10-05,111.13509166436755,135.43851588695347,193.03015310133998
2015-10-06,111.04605157311438,135.1129362568572,192.56839813288659
2015-10-07,110.99727185202993,134.93483675220352,192.3166844365867
2015-10-08,111.04630010082835,135.11359729141503,192.5736242356065
2015-10-09,110.95654129429424,134.78591560852476,192.10873604267834
2015-10-13,110.82840510684773,134.31877346734916,191.45154908390145
2015-10-14,110.73930120442476,133.99476018973425,190.99184039578617
2015-10-15,110.820588798294,134.28979055545804,191.41449168881348
2015-10-16,110.83159006786683,134.32973964679388,191.47356363480216
2015-10-19,110.81736465497765,134.27788287666857,191.4060191482758
2015-10-20,110.85219883672468,134.40446491923478,191.58857373035997
2015-10-21,110.81321468995205,134.26261993430606,191.38848907046645
2015-10-22,110.90148009121393,134.58340604945732,191.84785497157495
2015-10-23,110.96963825702268,134.8314998285296,192.20360838283236
2015-10-26,111.02791352797148,135.04378540672184,192.51255976982358
2015-10-27,111.05781745723063,135.15285788786426,192.67018486361738
2015-10-28,111.10036943204118,135.30816553468742,192.8937250067026
2015-10-29,111.18125736647848,135.60365916760185,193.3172074133783
2015-10-30,111.23230630232067,135.79040207100698,193.58574877179407
2015-11-02,111.25152465937333,135.86065237003564,193.69279644547754
2015-11-03,111.31628739925208,136.09787298458818,194.03325068008454
2015-11-04,111.35848449439898,136.2526016797052,194.2560996656375
2015-11-05,111.36553171043246,136.27842473418883,194.29517762557762
2015-11-06,111.4060204574194,136.4270186313852,194.5092776175286
2015-11-09,111.4738035926688,136.675904142488,194.87094742094288
2015-11-10,111.5166645478805,136.83351220668925,195.09799097727227
2015-11-12,111.45381054562482,136.60205239095114,194.77267399895237
2015-11-13,111.32091091032726,136.1133468546904,194.07817401132465
2015-11-16,111.51316948696604,136.81844240258917,195.09054495229188
2015-11-17,111.59203449537117,137.10868208423346,195.50680533297938
2015-11-18,111.59300957482552,137.11223113111387,195.51431921912416
2015-11-19,111.59175014384257,137.10754373566624,195.51007249051162
2015-11-20,111.56624918529982,137.0135031680362,195.3783953769451
2015-11-23,111.63974062151105,137.28413036096302,195.77163107633407
2015-11-24,111.65077435641588,137.32478999769296,195.83216075259259
2015-11-25,111.70722709079557,137.53304685053754,196.13174780930473
2015-11-27,111.7070714811008,137.53238166180856,196.13600612055023
2015-11-30,111.71499861958102,137.56152538237322,196.18544173117988
2015-12-01,111.69308340098351,137.48052350080232,196.07254802494276
2015-12-02,111.70027279278129,137.50702608744163,196.11306375122345
2015-12-03,111.74450736738505,137.67034390425178,196.34867474698
2015-12-04,111.73206866725035,137.62432483611983,196.28553194171818
2015-12-07,111.75546273769537,137.71063494219368,196.41610382553444
2015-12-08,111.73415204596968,137.6318093872872,196.30617217166954
2015-12-09,111.71625581157554,137.56563150823123,196.21428262524967
2015-12-10,111.67882440326808,137.42730894763898,196.0194722993404
2015-12-11,111.60981430236774,137.1725009001087,195.65851327836464
2015-12-14,111.61748395718034,137.2006444381143,195.70611926944878
2015-12-15,111.50290932255822,136.77809257451898,195.1059124571
2015-12-16,111.39612188964045,136.3850664328608,194.54784953524367
2015-12-17,111.26548027415855,135.90517817288517,193.8658718684773
2015-12-18,111.14747103130915,135.472706458585,193.2514989304706
2015-12-21,111.08780310956676,135.2543932612753,192.9476811878679
2015-12-22,111.14867896555857,135.47670606650405,193.26735449345065
2015-12-23,111.19850877220927,135.65887092713294,193.52979396225462
2015-12-24,111.14083243066126,135.4477360670237,193.23114641638827
2015-12-28,111.15765954808768,135.50907969071707,193.32946352974585
2015-12-29,111.16774954937594,135.54593642380652,193.38458908111815
2015-12-30,111.26204678542547,135.89081942871783,193.8793970878643
2015-12-31,111.18313028028682,135.60161877701,193.4695003913639
2016-01-04,111.18791004305757,135.6189289752062,193.50529304154523
2016-01-05,111.22647502362656,135.76000066668513,193.7091179308291
2016-01-06,111.14096630179063,135.44684719480279,193.26472033377956
2016-01-07,111.07271431360546,135.19726776495014,192.91096506303353
2016-01-08,111.02643433562629,135.02822789906276,192.67210595717313
2016-01-11,111.00963345280962,134.9667960229566,192.5914092094768
2016-01-12,110.89727066951707,134.55691573657512,192.0087239104579
2016-01-13,110.90546820171265,134.58671086196856,192.05333961449062
2016-01-14,110.85783623686929,134.41325867730438,191.80766739887355
2016-01-15,110.54870266143797,133.28875673108655,190.20462735920776
2016-01-19,110.36609771192822,132.62808081453852,189.26828850276337
2016-01-20,110.22698760298412,132.1265270418032,188.55470327623016
2016-01-21,110.2671958702187,132.27107374797944,188.76322452208703
2016-01-22,110.26285416898122,132.25540599147837,188.7432596130603
2016-01-25,110.18523611390125,131.97597748192382,188.35173916950876
2016-01-26,110.17306267296685,131.9321913419906,188.29174663806614
2016-01-27,110.16537991866448,131.90454768290525,188.2547908012208
2016-01-28,110.16044672317395,131.88678429680905,188.2319196501491
2016-01-29,110.13887497223698,131.80926225143392,188.123666073194
2016-02-01,110.09996865945801,131.66944835291164,187.9312718927401
2016-02-02,110.10304843216679,131.68045444004926,187.94932869016216
2016-02-03,110.09774610868371,131.66138681448328,187.92444583661558
2016-02-04,110.03716019733139,131.44398689613715,187.61650214889124
2016-02-05,110.08329118991598,131.60925987778404,187.85474322908073
2016-02-08,109.9184755412511,131.01799809200634,187.01779469082766
2016-02-09,109.80037904392998,130.59565749433156,186.41730931250385
2016-02-10,109.83291789883782,130.71171888886184,186.58535475630228
2016-02-11,109.70420452440625,130.25213208973025,185.93158407038803
2016-02-12,109.66688368306508,130.11915582548605,185.74404597657443
2016-02-16,109.60036170438707,129.88220105528092,185.4150442428446
2016-02-17,109.68518553814053,130.18372048579062,185.8478240886646
2016-02-18,109.67140772463621,130.13461963794197,185.7800606526356
2016-02-19,109.67557931568435,130.1494267157107,185.8035354708238
2016-02-22,109.6915852391195,130.20627986875633,185.89174739240875
2016-02-23,109.83147251814427,130.70438472212183,186.60528117427398
2016-02-24,109.80583813562683,130.6128235515838,186.47695800008677
2016-02-25,109.78304448208806,130.53144221804365,186.3631704386853
2016-02-26,109.83356053733092,130.71158924760303,186.6227555144891
2016-02-29,109.83007716985924,130.69902379457108,186.61195768405122
2016-03-01,109.87303610773694,130.85234567886178,186.83324281573096
2016-03-02,109.99013973970465,131.27069334346947,187.43296752758644
2016-03-03,110.11726097171059,131.72579895577795,188.085197037232
2016-03-04,110.23987261595241,132.1657715913941,188.71582014504196
2016-03-07,110.31330462617734,132.42975235164616,189.10004559892474
2016-03-08,110.45337758102967,132.93417634179087,189.82279240709522
2016-03-09,110.54675918032078,133.27129587113512,190.30665630418724
2016-03-10,110.77083766108767,134.08167552911453,191.46632092662165
2016-03-11,110.80321418862529,134.19920117479995,191.63659524215458
2016-03-14,110.88373634706818,134.49164161470588,192.06158271334277
2016-03-15,111.03424717419121,135.03926423078232,192.84608102068
2016-03-16,111.10842077589511,135.30984846073184,193.23497330199322
2016-03-17,111.183394896137,135.58371850250631,193.6285309198412
2016-03-18,111.30326031706086,136.0221872366166,194.25719010359742
2016-03-21,111.46633817339948,136.61993831656017,195.11832847989504
2016-03-22,111.62223359952196,137.19311821024755,195.93945766523422
2016-03-23,111.64729650074976,137.28548634968809,196.07387422277634
2016-03-24,111.66672686459754,137.35711801393248,196.17864569278734
2016-03-28,111.66417076443238,137.34750489597852,196.1750684475916
2016-03-29,111.7787794469566,137.77036754919172,196.7814990296707
2016-03-30,111.80574802703738,137.87004076691733,196.9263074876311
2016-03-31,111.74770376204324,137.6552685946342,196.62198766387013
2016-04-01,112.01707491459238,138.6506896548408,198.04626345192284
2016-04-04,112.04047229252858,138.7374341345211,198.1775719197304
2016-04-05,112.01166363164165,138.63036898872252,198.0271500596373
2016-04-06,112.03729023133997,138.7254731002345,198.1655464522274
2016-04-07,112.02204146502201,138.66878405687618,198.08711942404287
2016-04-08,112.09083936237685,138.9242271365231,198.45461170888728
2016-04-11,112.11972029229847,139.03147422243603,198.61565964815335
2016-04-12,112.13840350551074,139.10093157686242,198.71753409708631
2016-04-13,112.15064921547982,139.14645604075216,198.7852537208614
2016-04-14,112.28056781504365,139.62998429455638,199.47878012442405
2016-04-15,112.21758924272768,139.39498151511674,199.14584762546014
2016-04-18,112.26039030056036,139.55434439277198,199.3819347740241
2016-04-19,112.32784955302661,139.80588052739904,199.74429906869753
2016-04-20,112.40180745945779,140.08198380744363,200.14186694103046
2016-04-21,112.50278397837835,140.45946703152893,200.68426604654644
2016-04-22,112.62687102275895,140.92418802157098,201.35129143572482
2016-04-25,112.90563603798549,141.9704611469187,202.85544465234668
2016-04-26,113.0311962588423,142.4440624599377,203.53525424906343
2016-04-27,113.11885859791182,142.77543686797463,204.01187073939772
2016-04-28,113.1968724649356,143.07079064424033,204.43702071807297
2016-04-29,113.2978267472301,143.45353534008566,204.98706965693745
2016-05-02,113.4256795642333,143.93904111616013,205.69020805286442
2016-05-03,113.38417712536229,143.78099197409406,205.46736929259234
2016-05-04,113.28440916706788,143.4014013747164,204.92789513026744
2016-05-05,113.3207438140435,143.53933718715723,205.12792071263496
2016-05-06,113.24322137645557,143.24470529080102,204.7097313308503
2016-05-09,113.18010271339544,143.00504216593947,204.37576318579227
2016-05-10,113.15923697533576,142.92590247405664,204.2654323071361
2016-05-11,113.18109335508626,143.008672660342,204.38654552786693
2016-05-12,113.23555974694798,143.21508679840312,204.68447352949374
2016-05-13,113.1770562956258,142.9930623542861,204.37006996552375
2016-05-16,113.15622613616779,142.91396804732557,204.26576317995696
2016-05-17,113.11782570663156,142.76842422235248,204.06076059785843
2016-05-18,113.1071599089438,142.7279926914819,204.00600703957852
2016-05-19,113.11126590194507,142.7434896144667,204.03113636884726
2016-05-20,113.08531909483155,142.645210088315,203.89365061925503
2016-05-23,113.0985054140828,142.6949688198119,203.97387099516357
2016-05-24,112.95705934757154,142.1595397107634,203.2114914698866
2016-05-25,112.95957875730369,142.16900521094934,203.22802844808123
2016-05-26,112.92267818819496,142.02963118383695,203.03181358743333
2016-05-27,112.90567272841861,141.96541812633296,202.94298007386945
2016-05-31,112.90450197005673,141.9608151694922,202.948376427643
2016-06-01,112.86754580938288,141.82136767808046,202.7519346802706
2016-06-02,112.8818061576726,141.87507668420318,202.831579377426
2016-06-03,112.87725209665633,141.85785877657807,202.80979233889104
2016-06-06,112.88172054666231,141.87456595002377,202.8421857514591
2016-06-07,112.88022068623482,141.8688640404622,202.83691781498646
2016-06-08,112.89312904766038,141.91748742854637,202.9093045757948
2016-06-09,112.905475934278,141.96400443164313,202.97867057892014
2016-06-10,112.9013577111324,141.9484233627854,202.95926243391773
2016-06-13,112.9008329267575,141.94630396024027,202.96488987023244
2016-06-14,112.87392549739836,141.84476795809402,202.82263697449028
2016-06-15,112.84737163039351,141.74461333857317,202.68227735951774
2016-06-16,112.84143889856175,141.722210892695,202.65305918075387
2016-06-17,112.82054536471946,141.6434411499081,202.54324987974837
2016-06-20,112.90705918205317,141.96914919106484,203.01750540583674
2016-06-21,112.92614487819705,142.0410974844267,203.12330127794334
2016-06-22,112.95595307542519,142.15353109033347,203.28700099313025
2016-06-23,113.05359298860604,142.52211986432877,203.81700954355694
2016-06-24,112.69844405104563,141.17890704254003,201.89893174862732
2016-06-27,112.62447169080755,140.90076936941892,201.50947754984637
2016-06-28,112.66372378312172,141.04804404787885,201.72284652581922
2016-06-29,112.73892582878071,141.33044266599464,202.12947716194242
2016-06-30,112.73811975108616,141.3273646843515,202.12779965598267
2016-07-01,112.74257152362259,141.3440603114025,202.15451877218743
2016-07-05,112.86420586814924,141.80134870357648,202.81973386511595
2016-07-06,112.86060464655945,141.78772847819172,202.8028810567436
2016-07-07,112.87817046931241,141.85388613640265,202.9001418310816
2016-07-08,112.88925320373878,141.89562248396507,202.9624797311148
2016-07-11,112.88572869850888,141.8821922094672,202.951193022243
2016-07-12,112.96655994605396,142.1869276132111,203.38973948971747
2016-07-13,112.99046765455812,142.27715617360772,203.52145837473094
2016-07-14,112.95597197655735,142.14679892797142,203.33763083556278
2016-07-15,113.09075928539616,142.6556119961394,204.0680552084021
2016-07-18,113.02851118624613,142.41990735752003,203.73869985473348
2016-07-19,113.17295252628716,142.96586407075986,204.522369246862
2016-07-20,113.20590053511441,143.0906818998427,204.7036920734791
2016-07-21,113.26400261533631,143.31095551734194,205.02169535875154
2016-07-22,113.3555519166404,143.6584155760798,205.52160523059518
2016-07-25,113.35105233535793,143.64116659053053,205.5054189411471
2016-07-26,113.3375824991245,143.58991146940588,205.43498291905271
2016-07-27,113.4513517490151,144.02227466331416,206.0565168986511
2016-07-28,113.4487367217909,144.0122682739017,206.04523206115095
2016-07-29,113.47469019989227,144.11105726597208,206.18959430655912
2016-08-01,113.47865387848674,144.1260165460531,206.22019496158606
2016-08-02,113.46757670321692,144.08376274469487,206.16275387718187
2016-08-03,113.5057258588787,144.22904342486117,206.37361154408444
2016-08-04,113.53153591074197,144.32738467593325,206.5172543082948
2016-08-05,113.54790873850705,144.38977927928119,206.6094312997587
2016-08-08,113.55447966150662,144.41470400016448,206.65382044840408
2016-08-09,113.53620004305725,144.34491434045552,206.55695958368491
2016-08-10,113.56769933569694,144.46500731635345,206.73177748798886
2016-08-11,113.54632437890058,144.38338909337992,206.61783507979146
2016-08-12,113.55576938581788,144.41937190897121,206.6721242028762
2016-08-15,113.5822276353307,144.52017760875194,206.8247555687425
2016-08-16,113.61051707099921,144.62811514765906,206.98198597389288
2016-08-17,113.59891066402923,144.58374213991223,206.92127799795568
2016-08-18,113.6093641019382,144.62360864596363,206.98117889472977
2016-08-19,113.6676451869998,144.84613485119533,207.3025100867944
2016-08-22,113.72363034042112,145.06001668568737,207.61721188871803
2016-08-23,113.71681370270363,145.03388413677183,207.58268786698437
2016-08-24,113.77056629886897,145.23950387200728,207.87990281490346
2016-08-25,113.80042897583094,145.3538242014236,208.04646150115977
2016-08-26,113.86982392659539,145.61968458920296,208.42990862835308
2016-08-29,113.89319350874901,145.70919778897908,208.56685790913656
2016-08-30,113.90828328319063,145.76706516980036,208.65265441589565
2016-08-31,113.96196805764647,145.97311653410273,208.95059416158315
2016-09-01,113.9982015279735,146.11230216649017,209.1528630106717
2016-09-02,113.99571658501173,146.10269922259587,209.14207364097365
2016-09-06,114.08551919933912,146.4477935195157,209.64804096483854
2016-09-07,114.1219305626746,146.58796554722113,209.8516284881723
2016-09-08,114.15257930436766,146.70602094722017,210.0235312938698
2016-09-09,114.17845606610908,146.80574120320665,210.16919606794158
2016-09-12,114.15203450702928,146.70368136745722,210.0318052880331
2016-09-13,114.20569482119645,146.910519478495,210.33084740405647
2016-09-14,114.140184609004,146.65766051188282,209.97180428950966
2016-09-15,114.13013698952055,146.61888201748528,209.91926445568464
2016-09-16,114.14895918164572,146.6913743937266,210.0259988892748
2016-09-19,114.15351213083068,146.7087825114525,210.05979098489652
2016-09-20,114.16560107258604,146.75534398566384,210.12946828581516
2016-09-21,114.21195331959989,146.9340476527365,210.38849155142944
2016-09-22,114.1987492110478,146.8830379604694,210.31852523331315
2016-09-23,114.24221292033695,147.05069943157224,210.56170173017833
2016-09-26,114.23791569235165,147.03396044245156,210.5469800297847
2016-09-27,114.22382545425123,146.97950608069397,210.4720203553738
2016-09-28,114.22232003466723,146.97364638369044,210.46665094513224
2016-09-29,114.21127176701127,146.93094954664804,210.40858811732082
2016-09-30,114.19933292248177,146.88482385077486,210.3456018092436
2016-10-03,114.22759900969295,146.99374764966225,210.51072439968098
2016-10-04,114.19244290389831,146.85797745393674,210.31925145108877
2016-10-05,114.16659949709597,146.75822089808318,210.17919358721048
2016-10-06,114.18524713170659,146.83008580969803,210.28493045561726
2016-10-07,114.19243289741661,146.85775792858576,210.32742483144148
2016-10-11,114.2119121818417,146.93271902436052,210.44638159032328
2016-10-12,114.25364810528632,147.09374952102434,210.67990829812936
2016-10-13,114.26076049013037,147.1211712870401,210.72205851532385
2016-10-14,114.26976743551438,147.15591471438393,210.77475441112114
2016-10-17,114.24907514313792,147.07582740036224,210.6688410319629
2016-10-18,114.33461499625032,147.4061321280306,211.144907334873
2016-10-19,114.38266167416967,147.5919164938983,211.41396977802054
2016-10-20,114.43016689024452,147.77576085555123,211.68020864469912
2016-10-21,114.31085404947814,147.31346845168972,211.02088391271536
2016-10-24,114.42778757125652,147.76540283377116,211.67681363499563
2016-10-25,114.46361522315804,147.90415150344325,211.8783980936354
2016-10-26,114.51927683367028,148.11987231449683,212.1902882801695
2016-10-27,114.5568556198737,148.2656374534782,212.40190735118153
2016-10-28,114.58124808682588,148.3602988324747,212.54030445466273
2016-10-31,114.62355660339145,148.524496150791,212.7838834765941
2016-11-01,114.64870956295476,148.6222238361332,212.9265923677402
2016-11-02,114.67243493112527,148.71444248386126,213.06151138269155
2016-11-03,114.67548134889493,148.7262459512647,213.08107805012884
2016-11-04,114.68631058578424,148.76833139083453,213.143971976064
2016-11-07,114.70311813958871,148.83359168448635,213.2452584800891
2016-11-08,114.71424979459238,148.87687455300065,213.30996062734005
2016-11-09,114.6667434666862,148.69186357414043,213.04757205637785
2016-11-10,114.71037506250208,148.8615499523017,213.29344418525636
2016-11-14,114.78224606157788,149.1411584640111,213.70559848961523
2016-11-15,114.81407890360839,149.2651944819221,213.8862933283728
2016-11-16,114.87081343132783,149.48642028329422,214.20623566729714
2016-11-17,114.93708524796268,149.74509838915353,214.57979527024423
2016-11-18,114.95401955053568,149.811237424264,214.67747450562817
2016-11-21,114.9749697877744,149.8929983861867,214.80340369373235
2016-11-22,115.01259971821773,150.04012365516496,215.01717744414236
2016-11-23,115.0750635126405,150.28453646745652,215.37038810478134
2016-11-25,115.15465618011424,150.59627436377139,215.82314779755248
2016-11-28,115.1855762086452,150.71743498619554,216.00580231793973
2016-11-29,115.27515645671203,151.06902595289372,216.51269132463455
2016-11-30,115.34528410430502,151.3446848364082,216.91080970579358
2016-12-01,115.36582852311818,151.4255041485309,217.02970239269183
2016-12-02,115.40632141916629,151.58490341337395,217.2612048019853
2016-12-05,115.4707453721759,151.8386141482016,217.63395078779016
2016-12-06,115.52900755610538,152.06840034610642,217.96621266543528
2016-12-07,115.57203987484905,152.23827795654876,218.21260185225992
2016-12-08,115.60737387365214,152.3778599603055,218.4155550303767
2016-12-09,115.6076384895022,152.37885620495612,218.41989723076156
2016-12-12,115.64311925003723,152.51900410377027,218.6295574644947
2016-12-13,115.6633412377726,152.59896487991628,218.74710690056563
2016-12-14,115.68037226966894,152.66632373931515,218.8466488260584
2016-12-15,115.66308996389819,152.59784985477694,218.7513997109284
2016-12-16,115.73051474959406,152.8646664274826,219.1367981225894
2016-12-19,115.74685978157657,152.92928447498608,219.23816236575556
2016-12-20,115.7758307698337,153.0440670099468,219.4056388399503
2016-12-21,115.77703488313462,153.04879184609158,219.41530376197264
2016-12-22,115.8287561635097,153.2538568043169,219.71214038347006
2016-12-23,115.85344660125105,153.35181070448647,219.85535886519963
2016-12-27,115.87200306569483,153.42529690762453,219.97219855334382
2016-12-28,115.85740360885772,153.36725335487708,219.89180560139334
2016-12-29,115.86243242184028,153.3871737385348,219.9231499351456
2016-12-30,115.95152346413388,153.7409590501712,220.4331470526275
2017-01-03,116.03973474512446,154.0916364403274,220.9470723583093
2017-01-04,116.05110379200012,154.13687737888557,221.01468405913542
2017-01-05,116.03472911785653,154.07158110784772,220.92380572082527
2017-01-06,115.98790789268172,153.88502197744097,220.65905188059625
2017-01-09,116.02526167596568,154.03354562932026,220.88029874165707
2017-01-10,116.03701800092969,154.08031759535976,220.95019464288845
2017-01-11,116.08454537088242,154.26959528548474,221.2244567043575
2017-01-12,116.14548369403902,154.51249500651704,221.5755598015985
2017-01-13,116.23527655380963,154.87080817579303,222.09218411012128
2017-01-17,116.22929577422934,154.84669832744558,222.06872510964027
2017-01-18,116.24273455579883,154.9003589451554,222.14838828034647
2017-01-19,116.26457866330423,154.98763373720703,222.276266788925
2017-01-20,116.30918289535043,155.16596310573922,222.53471648190896
2017-01-23,116.30574841122542,155.15206442622082,222.5228978924784
2017-01-24,116.32727481155656,155.2381621803032,222.64910045095067
2017-01-25,116.37627824440298,155.4342956458633,222.9332154039234
2017-01-26,116.40517336405023,155.55002310242944,223.10197771304652
2017-01-27,116.44260599437017,155.70003350230215,223.31989712806703
2017-01-30,116.49343566371115,155.9037789105209,223.6204504853581
2017-01-31,116.52384163170915,156.02580505614992,223.79832131852248
2017-02-01,116.53402797304548,156.0666723930915,223.85979122181848
2017-02-02,116.57071271603905,156.21400976986587,224.07396334987354
2017-02-03,116.60658116030744,156.35815810074905,224.28357262091026
2017-02-06,116.61237061987401,156.38129318681894,224.32531254614977
2017-02-07,116.65393692200546,156.54846739605796,224.568020909003
2017-02-08,116.66043368586514,156.57457171291665,224.6083283606069
2017-02-09,116.67099802916796,156.6170567024581,224.67211663694843
2017-02-10,116.72478446235726,156.83361104367475,224.9856452541366
2017-02-13,116.76539184538966,156.99713877672545,225.228851158865
2017-02-14,116.8432301030911,157.31105991171555,225.682067113713
2017-02-15,116.85161919581375,157.34489198071688,225.73357743538782
2017-02-16,116.90251147897739,157.55042509906204,226.0314000444557
2017-02-17,116.9170494809893,157.60915223724072,226.1186198355491
2017-02-21,116.93366301527122,157.6761321553471,226.22670601493087
2017-02-22,116.98668880646662,157.8905840303801,226.53734227741995
2017-02-23,117.00682610754663,157.97206678788785,226.65723696639145
2017-02-24,116.96686109595427,157.81014338614534,226.4278786594938
2017-02-27,116.95620167240219,157.76684310599768,226.37467002830093
2017-02-28,116.98853011665926,157.89761858614713,226.56546007964508
2017-03-01,117.06330957317175,158.20035271928566,227.00290995876512
2017-03-02,117.07155720503575,158.23373846786598,227.05388774103267
2017-03-03,117.13614336312052,158.49557010460492,227.43267628988346
2017-03-06,117.163285295733,158.6055900195731,227.5998376370027
2017-03-07,117.21420308823181,158.81232227453032,227.89959858557572
2017-03-08,117.23000612136471,158.87650416507412,227.99481060581476
2017-03-09,117.15202408377417,158.55939538799097,227.54279999075587
2017-03-10,117.11259708725066,158.39925586526056,227.31604429186393
2017-03-13,117.19461539737298,158.73189809836404,227.8026062043113
2017-03-14,117.1389146045313,158.5055174448818,227.4808823882569
2017-03-15,117.09270212485467,158.3178692721285,227.21476807826636
2017-03-16,117.1294123771834,158.46672203434036,227.43157348800506
2017-03-17,117.13716605555744,158.49814025482127,227.47983029363422
2017-03-20,117.0702202839702,158.2262314088669,227.09904345895686
2017-03-21,117.11343193821959,158.40138749570698,227.35361476052626
2017-03-22,117.0864105951915,158.29169253240298,227.19936491650677
2017-03-23,117.10529214127239,158.36821962302483,227.31241153408607
2017-03-24,117.1152535366532,158.40858165989596,227.37353342521476
2017-03-27,117.08388169246476,158.28112604938025,227.20025786714535
2017-03-28,117.11033371351265,158.38835237365282,227.3574968949589
2017-03-29,117.12266051997209,158.43831525256525,227.43257941917085
2017-03-30,117.16530980933268,158.61134533684265,227.6843351832702
2017-03-31,117.1647915060228,158.60918824715964,227.68468204734336
2017-04-03,117.14935835824971,158.54635502706785,227.60483065279712
2017-04-04,117.21173795884296,158.7995708272374,227.97178249473095
2017-04-05,117.26102779195233,158.9998536149597,228.26283623143303
2017-04-06,117.29211323587782,159.12625207560862,228.4477730649496
2017-04-07,117.33264293138947,159.2911555708802,228.6879822698185
2017-04-10,117.375049882066,159.46371376682234,228.946125496902
2017-04-11,117.40038760897338,159.5669315337237,229.09776775346097
2017-04-12,117.41211262702606,159.6146879057937,229.16977343356706
2017-04-13,117.40623736333214,159.5906742294804,229.13874859183392
2017-04-17,117.45701137594182,159.79751598625825,229.4500451522536
2017-04-18,117.47094874906222,159.85434786025513,229.5350937930127
2017-04-19,117.47860502815655,159.88555127586932,229.58333870559215
2017-04-20,117.51182282059858,160.021124556556,229.78143952123534
2017-04-21,117.53985526091127,160.13559104414747,229.94920024523745
2017-04-24,117.63300491728619,160.51615244475101,230.50588928071573
2017-04-25,117.674484255775,160.6859016039655,230.7530263704777
2017-04-26,117.72696043674917,160.90081931515468,231.06499701599762
2017-04-27,117.767382297344,161.0665035710366,231.30628655781166
2017-04-28,117.77614823251787,161.10241724530331,231.36120791098088
2017-05-01,117.80469201904906,161.2193908096489,231.5392215495791
2017-05-02,117.83161828182791,161.3298860942249,231.70125513526116
2017-05-03,117.85592635920692,161.42967771595607,231.84788270989975
2017-05-04,117.86751803300763,161.47725670269165,231.9195067452758
2017-05-05,117.8563008826277,161.43110148109716,231.85645110317833
2017-05-08,117.89472721750374,161.58884306367207,232.09268936120523
2017-05-09,117.82169630996509,161.28849712305234,231.6645214535728
2017-05-10,117.77998970649026,161.11716506392372,231.42168064981107
2017-05-11,117.67953394462187,160.70485664353797,230.8326923504154
2017-05-12,117.57019513654087,160.25685988315217,230.19241298109287
2017-05-15,117.57547788794992,160.27830414852696,230.23290975286503
2017-05-16,117.56792944377241,160.24738145009871,230.1917580378058
2017-05-17,117.53026491040555,160.09331628471276,229.97373264489775
2017-05-18,117.31819305253535,159.22664549869322,228.73202550933863
2017-05-19,117.34793577781912,159.34769545118095,228.90914958972726
2017-05-22,117.36043303301808,159.3984486196439,228.99176266977116
2017-05-23,117.37953024893261,159.4762094906925,229.10672998805484
2017-05-24,117.36330167370856,159.41001081668568,229.01491673544595
2017-05-25,117.38396191615941,159.49414442072128,229.13911192112442
2017-05-26,117.36575056988411,159.41985859553301,229.03570299891447
2017-05-30,117.32156492283765,159.23959481880522,228.7899378705732
2017-05-31,117.28104798199357,159.0745625346854,228.55620376644436
